pic,percentage1,hex1,percentage2,hex2,percentage3,hex3,percentage4,hex4,percentage5,hex5,percentage6,hex6,percentage7,hex7,percentage8,hex8
8418,0.62,#24150d,0.15,#dce8c7,0.13,#6e3b26,0.02,#805d40,0.02,#917e60,0.02,#c77238,0.02,#d5bc84,0.01,#c3996a
8419,0.75,#23150d,0.09,#713622,0.06,#dde9c7,0.03,#cd763e,0.02,#887c5d,0.02,#da995e,0.02,#deba7e,0.01,#7e5f41
8420,0.81,#281810,0.09,#6c351f,0.04,#efcc76,0.02,#cc783d,0.01,#e7ebb1,0.01,#d7995a,0.01,#995f35,0.0,#a07855
8421,0.66,#28170f,0.16,#6b3b27,0.07,#e2eabd,0.02,#c69362,0.02,#e4c581,0.02,#927e5e,0.02,#8b5f3d,0.02,#be6d3d
8422,0.61,#26150c,0.14,#75331c,0.13,#edce71,0.04,#c87835,0.04,#eae79c,0.02,#cb9457,0.01,#995d30,0.01,#ae4b22
8423,0.32,#eaf9bd,0.26,#e9e581,0.1,#cbaa71,0.09,#ab926a,0.08,#916336,0.07,#a8804a,0.04,#ce9b4a,0.03,#f0d74e
8424,0.23,#413529,0.19,#dc8e2d,0.16,#eed468,0.14,#9e835c,0.09,#88512e,0.09,#e4e79b,0.08,#c6a36d,0.02,#f1bf43
8425,0.42,#2f2b24,0.18,#844528,0.13,#db822c,0.12,#967d59,0.05,#b95b21,0.03,#f0d464,0.03,#bd9864,0.03,#d8d5a4
8426,0.4,#37322a,0.2,#7a5034,0.13,#e6efc6,0.09,#d98a37,0.06,#897250,0.05,#988b69,0.05,#e2cf7a,0.02,#bba375
8427,0.26,#504a3a,0.24,#e6efc3,0.15,#776448,0.14,#988e6b,0.1,#857655,0.05,#baaa7d,0.04,#d1c691,0.01,#ce8f45
8428,0.61,#413d33,0.17,#6a543c,0.07,#776a4e,0.06,#938966,0.04,#eaf2be,0.03,#cbc18d,0.01,#b5a479,0.01,#c47a33
8429,0.66,#3c3b32,0.17,#67513c,0.08,#7e7358,0.02,#655d4b,0.02,#c2833a,0.02,#936a3c,0.01,#eccf65,0.01,#cd9953
8430,0.72,#363730,0.11,#70664f,0.08,#644835,0.04,#5b5545,0.02,#384547,0.02,#89623a,0.01,#c2904f,0.01,#ebcd5c
8431,0.7,#34352f,0.17,#726850,0.07,#634433,0.03,#7b5e3b,0.01,#344548,0.01,#bf9251,0.01,#e8cb5f,0.0,#5a5145
8432,0.59,#36352e,0.22,#837e63,0.1,#665841,0.03,#7a6948,0.02,#d0cfa1,0.02,#b3a67a,0.01,#606051,0.01,#cdc07e
8433,0.58,#3a3830,0.26,#807a60,0.07,#665841,0.02,#7c6a46,0.02,#cdca9e,0.02,#b5a77c,0.01,#636051,0.01,#5b5d50
8434,0.54,#3e3c32,0.2,#898569,0.12,#766c51,0.08,#685c44,0.03,#c5bf8f,0.01,#b5a87c,0.01,#dee3b3,0.0,#c49849
8435,0.54,#3a352d,0.18,#848064,0.08,#685138,0.07,#7b6744,0.06,#cbcc9e,0.03,#c4b57e,0.02,#be9d65,0.01,#b98643
8436,0.38,#33312a,0.29,#827f63,0.1,#62543e,0.09,#cfd2a4,0.05,#b9b589,0.04,#736546,0.03,#afa479,0.0,#c08f3c
8437,0.56,#342e28,0.23,#6f583b,0.11,#836b45,0.06,#887958,0.01,#ecd06e,0.01,#bd8744,0.01,#cca057,0.0,#edf08c
8438,0.56,#38332b,0.25,#8f7648,0.1,#9a865a,0.07,#765431,0.01,#c48840,0.01,#eed169,0.0,#bc9c62,0.0,#505c57
8439,0.5,#353025,0.24,#84856d,0.1,#6c4f32,0.08,#7f6a45,0.04,#bdc8a4,0.01,#c18341,0.01,#c49f66,0.01,#e7cd74
8440,0.55,#393328,0.22,#7f7d64,0.15,#6e5235,0.05,#7d6744,0.01,#9da88f,0.01,#d39c57,0.01,#c17a3a,0.01,#5a5d4d
8441,0.57,#39362d,0.15,#828067,0.14,#6b563c,0.1,#806d4d,0.02,#d1ddb5,0.01,#ca8946,0.01,#be9b68,0.01,#e4d27c
8442,0.62,#353228,0.15,#6e5437,0.12,#7b7d66,0.07,#856b45,0.01,#c37d3e,0.01,#d1d8aa,0.01,#ecd375,0.01,#cb9d5e
8443,0.64,#3a372c,0.13,#838269,0.12,#71563b,0.08,#846f4d,0.01,#cb853f,0.01,#be9a64,0.01,#ead27a,0.01,#dae2b1
8444,0.74,#302e25,0.12,#7b7a60,0.08,#6c5033,0.04,#836b44,0.01,#595e4e,0.0,#c78138,0.0,#edd070,0.0,#5e5f4f
8445,0.76,#323128,0.12,#757762,0.07,#6d5237,0.02,#8b9886,0.01,#625e4c,0.01,#585c4b,0.01,#c77e38,0.01,#816642
8446,0.79,#2c2b22,0.12,#747762,0.04,#74472b,0.02,#555847,0.01,#635c48,0.01,#86907b,0.01,#c97f2f,0.01,#f0d265
8447,0.74,#232721,0.11,#654e2f,0.06,#816639,0.05,#7e7a5b,0.02,#d7dba5,0.01,#aa9a6a,0.0,#a27633,0.0,#b9b682
8448,0.66,#262820,0.11,#674f2e,0.09,#81683b,0.07,#837c5d,0.02,#ad9b6c,0.02,#d7dca9,0.02,#a97c39,0.01,#beb683
8449,0.75,#21251f,0.08,#654e2e,0.06,#7e683e,0.05,#807d61,0.02,#d3d7a4,0.02,#a9996d,0.01,#b9b784,0.01,#a57937
8450,0.64,#24231d,0.15,#776442,0.13,#684c2c,0.04,#877e60,0.02,#b09a6d,0.01,#c4b788,0.01,#d1d1af,0.0,#a9773c
8451,0.61,#23251f,0.16,#614c2f,0.1,#797457,0.08,#6d6245,0.02,#ad9a6b,0.02,#dbdfac,0.01,#c3b984,0.0,#435151
8452,0.63,#363228,0.14,#e8f4bb,0.07,#6b5637,0.06,#7f704d,0.05,#8d8767,0.03,#cbc58a,0.02,#b4a473,0.01,#4e5a61
8453,0.36,#ecf9cb,0.31,#8d7b5d,0.1,#e3dfa9,0.07,#c2af86,0.07,#d3c194,0.05,#b4a17a,0.04,#a89470,0.0,#ccbc7f
8454,0.54,#4b4032,0.19,#ecfad8,0.14,#776244,0.08,#8e7957,0.02,#d3ce99,0.02,#a49169,0.01,#b9a777,,
8455,0.68,#2f3229,0.13,#61563d,0.1,#72694b,0.06,#8b815e,0.01,#ebf8d5,0.01,#b2a274,0.01,#c7bf8c,0.0,#d3832b
8456,0.73,#2e3128,0.14,#736b4e,0.07,#60583f,0.05,#574d38,0.01,#bfb58a,0.0,#af9c6c,0.0,#ab8957,0.0,#ab7639
8457,0.7,#2f3228,0.16,#6e664b,0.08,#544b37,0.06,#5e563d,0.01,#beb68b,0.0,#9f885c,0.0,#a5986d,0.0,#b37331
8458,0.81,#33352a,0.1,#6e664a,0.05,#5c4e37,0.03,#65583c,0.01,#c5bb8f,0.0,#585341,0.0,#c0782b,0.0,#b4a06d
8459,0.8,#32342a,0.1,#756c4f,0.04,#675c40,0.04,#5f523a,0.01,#c2ba8e,0.0,#bf7e35,0.0,#cbac63,0.0,#bb8d4e
8460,0.75,#313329,0.11,#786f52,0.08,#655b41,0.05,#5b4f39,0.01,#c1b88d,0.0,#bba46c,0.0,#bc7e38,0.0,#a29b74
8461,0.74,#32332a,0.11,#7d7255,0.09,#60533b,0.03,#615b45,0.02,#c8bf90,0.01,#b2a884,0.01,#bb985f,0.0,#86653d
8462,0.66,#34352a,0.12,#62543c,0.1,#7f7658,0.06,#d4d29b,0.03,#746444,0.02,#a2a285,0.01,#b0ab88,0.01,#b6a06f
8463,0.61,#3a3b2e,0.14,#63543a,0.14,#938a66,0.09,#766746,0.01,#b39a67,0.0,#445257,0.0,#d0ba75,0.0,#b48744
8464,0.63,#35362b,0.15,#8b815e,0.09,#71603f,0.07,#624f34,0.03,#b5a472,0.02,#a39c75,0.01,#b18e58,0.01,#b6ae86
8465,0.63,#303229,0.14,#968e68,0.1,#625439,0.06,#7d6c49,0.05,#aea379,0.0,#d1be80,0.0,#bb8641,0.0,#e8ecc2
8466,0.6,#34362b,0.15,#978f6b,0.11,#63563c,0.06,#7a6d4b,0.06,#aea47c,0.01,#d1c082,0.0,#e3eac0,0.0,#c38a43
8467,0.59,#35352a,0.16,#9b8f67,0.12,#62543a,0.08,#796947,0.04,#b3a476,0.01,#e9f3c9,0.01,#c5b583,0.0,#be8343
8468,0.59,#413f30,0.15,#695b3f,0.14,#9d9169,0.09,#7c6d4c,0.02,#b6a375,0.01,#eaf3c8,0.01,#cfbc87,0.0,#bd8449
8469,0.45,#3c3b2e,0.2,#75694a,0.2,#62563c,0.11,#8b7f5d,0.02,#b69f6f,0.01,#cebb86,0.01,#e1deb1,0.0,#b5864a
8470,0.49,#403f2f,0.22,#877b59,0.14,#63573d,0.1,#736647,0.02,#cfc798,0.02,#beaf7f,0.01,#b2a071,0.0,#bf8741
8471,0.51,#413f30,0.19,#857958,0.12,#64593e,0.11,#736849,0.03,#d4cd9f,0.02,#b1a174,0.02,#c3b685,0.0,#b67f42
8472,0.42,#3a3a2d,0.21,#847857,0.18,#5b5139,0.16,#706547,0.02,#a9986c,0.01,#bdae7f,0.01,#d2ca9d,0.0,#ad7a43
8473,0.55,#3e3e2e,0.17,#63583e,0.11,#726748,0.11,#897d5a,0.02,#b1a073,0.01,#c0b383,0.01,#cdc699,0.0,#bd7e3e
8474,0.64,#444231,0.14,#6d6043,0.09,#7c7050,0.08,#8e835f,0.02,#dad7aa,0.02,#b6a77a,0.01,#c8bc8b,0.0,#b68246
8475,0.61,#434231,0.15,#877c5a,0.14,#6a5e42,0.06,#75694a,0.02,#d3cd9e,0.01,#b7a779,0.01,#c8b882,0.0,#bc8542
8476,0.59,#444332,0.19,#6b6043,0.1,#8e835f,0.07,#7a6e4e,0.02,#d8d3a4,0.02,#bba879,0.01,#ccbc86,0.0,#c48743
8477,0.54,#414030,0.18,#665c40,0.14,#867a59,0.08,#746949,0.03,#d2cb9c,0.02,#b7a475,0.01,#c8b882,0.0,#b77c42
8478,0.58,#484634,0.18,#837959,0.17,#695f43,0.04,#776a4a,0.01,#cdc393,0.01,#b9a270,0.0,#cfb87a,0.0,#bb8144
8479,0.63,#474634,0.17,#6c6245,0.1,#7a6f50,0.08,#928763,0.02,#b8a779,0.01,#d8d3a3,0.0,#cbbd87,0.0,#bc8749
8480,0.95,#120f09,0.02,#584e38,0.01,#453a26,0.01,#3d2f1f,0.0,#827c61,0.0,#766e51,0.0,#726547,0.0,#35382d
8481,0.96,#120f09,0.03,#312316,0.01,#392e1e,0.0,#3e3c30,0.0,#2b2a1e,0.0,#2c2d26,0.0,#696457,0.0,#644028
8482,0.94,#120f09,0.02,#302114,0.02,#352c1c,0.01,#413c2c,0.0,#2a281b,0.0,#615d50,0.0,#525143,0.0,#292c25
8483,0.91,#110e09,0.04,#2f2316,0.03,#443b28,0.02,#372c1c,0.0,#5a4930,0.0,#6e664d,0.0,#5d5439,0.0,#29291c
8484,0.96,#15110a,0.02,#443d2c,0.01,#322517,0.01,#36301f,0.0,#776b56,0.0,#2e2d1e,0.0,#625543,0.0,#645b45
8485,0.79,#131009,0.11,#2a2012,0.06,#302517,0.04,#332d1e,0.0,#232418,0.0,#24241a,0.0,#585439,0.0,#4e4a2f
8486,0.82,#151109,0.11,#2c2013,0.04,#353020,0.02,#2f2617,0.0,#25251a,0.0,#5b5539,0.0,#262518,0.0,#544d2f
8487,0.81,#151109,0.11,#2c2013,0.04,#353020,0.02,#302617,0.0,#25261b,0.0,#262517,0.0,#595539,0.0,#22231a
8488,0.96,#171510,0.02,#666c69,0.01,#5c3f2e,0.0,#494f51,0.0,#4e5959,0.0,#6c5b44,0.0,#e2e8c9,0.0,#bc9a66
8489,0.96,#171510,0.02,#6d716e,0.01,#5d402f,0.0,#4a5252,0.0,#4f5959,0.0,#e1e4b9,0.0,#6f5e46,0.0,#585452
8490,0.95,#171410,0.02,#6b706d,0.01,#5e3c29,0.01,#474e50,0.0,#4e5859,0.0,#dce0b8,0.0,#838f9b,0.0,#b09e78
8491,0.96,#16140f,0.02,#666c6d,0.01,#5e3b29,0.01,#484f50,0.0,#4f5959,0.0,#8a969e,0.0,#57544f,0.0,#e9edbe
8492,0.95,#16140f,0.02,#6a7070,0.01,#633e29,0.0,#485053,0.0,#4e5957,0.0,#725d45,0.0,#8c99a4,0.0,#e9ecc2
8493,0.96,#15130f,0.02,#676d6d,0.01,#5d3c29,0.01,#474e4f,0.0,#4d5957,0.0,#89939e,0.0,#545252,0.0,#b19061
8494,0.94,#13120e,0.03,#555a58,0.02,#4d3324,0.0,#3a4443,0.0,#594130,0.0,#363e39,0.0,#737f88,0.0,#8a8e8e
8495,0.94,#13120d,0.03,#525957,0.01,#483123,0.01,#363e39,0.0,#4e4132,0.0,#8e9493,0.0,#707d85,0.0,#394244
8496,0.95,#12110d,0.03,#515a57,0.01,#443224,0.0,#869193,0.0,#514735,0.0,#38423d,0.0,#394444,0.0,#6e7b84
8497,0.95,#12110d,0.03,#555e5c,0.01,#463325,0.0,#534a3a,0.0,#8e999c,0.0,#3b4640,0.0,#3b4647,0.0,#828a83
8498,0.95,#12110d,0.03,#545c5a,0.0,#909b9c,0.0,#473427,0.0,#3b4745,0.0,#39443e,0.0,#56493b,0.0,#707d86
8499,0.95,#11110d,0.03,#565f5e,0.01,#8e9a9d,0.0,#473427,0.0,#3b4845,0.0,#39443f,0.0,#52493c,0.0,#76858d
8500,0.95,#11110e,0.03,#596262,0.01,#919da1,0.01,#3c4846,0.0,#3a4540,0.0,#473427,0.0,#584a3b,0.0,#7b8a91
8501,0.94,#11110d,0.04,#545d5d,0.01,#8b989d,0.01,#443125,0.0,#38433e,0.0,#53483b,0.0,#394543,0.0,#6f7c86
8502,0.77,#1e2022,0.17,#7b847d,0.03,#b0c0b8,0.01,#415059,0.01,#475a5e,0.01,#594a49,0.0,#9caea7,0.0,#695e51
8503,0.8,#202325,0.12,#7b827c,0.04,#b5c4bd,0.01,#435059,0.01,#5c4c49,0.01,#49595c,0.01,#9dada6,0.0,#969da7
8504,0.79,#202224,0.12,#7a7f7a,0.04,#b4c3bc,0.02,#3f4c56,0.01,#9499a5,0.01,#5a4b45,0.01,#495759,0.0,#9baca4
8505,0.78,#202224,0.13,#797f79,0.04,#b3c2ba,0.03,#3f4c55,0.01,#5a4a47,0.01,#939aa4,0.0,#9fa4aa,0.0,#a9997e
8506,0.77,#202224,0.15,#787e79,0.04,#b4c3bb,0.02,#404d56,0.01,#5b4b48,0.01,#9399a6,0.0,#6e5c4d,0.0,#4a5759
8507,0.88,#23272b,0.07,#3d4751,0.03,#666262,0.01,#4c585f,0.0,#6b4540,0.0,#5c4e50,0.0,#c3865a,0.0,#e8b773
8508,0.56,#1c2124,0.19,#313f4a,0.14,#414950,0.08,#28343e,0.02,#3f3129,0.01,#403b35,0.0,#737b7f,0.0,#627178
8509,0.75,#1f262c,0.14,#2f3c47,0.08,#374651,0.02,#4c4e54,0.0,#56393b,0.0,#69443e,0.0,#8a4d40,0.0,#563c44
8510,0.73,#1a1d21,0.2,#39444e,0.03,#6c6463,0.02,#809096,0.01,#665251,0.01,#4f5e66,0.0,#cf875f,0.0,#f1bf70
8511,0.33,#1f262a,0.29,#34454e,0.18,#4c5e65,0.17,#66747a,0.02,#586971,0.01,#706461,0.0,#694432,0.0,#644944
8512,0.33,#1f272b,0.24,#304149,0.21,#4b5b61,0.16,#6b777d,0.06,#5e6a6d,0.0,#654130,0.0,#634a41,0.0,#d5a95e
8513,0.51,#202a2f,0.24,#33444d,0.12,#69757a,0.11,#4d5e64,0.02,#5f676a,0.0,#6c4536,0.0,#576970,0.0,#b18556
8514,0.65,#1f282c,0.26,#314149,0.04,#4e5d64,0.03,#6e7278,0.01,#666669,0.0,#6d4431,0.0,#596871,0.0,#ba8d54
8515,0.82,#22292c,0.1,#35424a,0.03,#7e7f84,0.02,#63696d,0.02,#4d5a61,0.0,#a99390,0.0,#67422e,0.0,#b6874d
8516,0.85,#242a2d,0.08,#3b454b,0.05,#737175,0.01,#515d62,0.0,#605154,0.0,#6c442e,0.0,#938b8e,0.0,#956336
8517,0.67,#1f2427,0.27,#444f55,0.04,#707378,0.01,#515f64,0.0,#5e5559,0.0,#6d4a33,0.0,#8f663f,0.0,#ddc072
8518,0.7,#1c2124,0.15,#38444b,0.07,#4e5c61,0.06,#61676b,0.02,#7a8087,0.0,#67452e,0.0,#5c4f4e,0.0,#915f33
8519,0.86,#1c2124,0.08,#3b464c,0.04,#716d71,0.01,#625555,0.0,#6f472f,0.0,#505e66,0.0,#956637,0.0,#bc9256
8520,0.67,#1a1512,0.15,#7c7265,0.05,#604029,0.03,#71583d,0.03,#374551,0.03,#465b69,0.02,#b39470,0.02,#b8b9af
8521,0.71,#171413,0.15,#676762,0.06,#3d464d,0.02,#7f9297,0.02,#59432f,0.02,#455b69,0.01,#524e4a,0.01,#a8b9b6
8522,0.74,#15181b,0.12,#2f4455,0.07,#405b6b,0.04,#6a6e71,0.01,#6a5c42,0.01,#82969f,0.01,#5b4538,0.0,#93a7ae
8523,0.69,#131519,0.19,#304353,0.06,#405e6f,0.04,#6b6a6a,0.01,#7e929a,0.01,#5b483a,0.0,#5d4d51,0.0,#695b40
8524,0.71,#111418,0.17,#324555,0.06,#3f5f70,0.03,#6b6b6a,0.01,#80929a,0.0,#5b4d52,0.0,#5b483a,0.0,#ba9669
8525,0.71,#0e1217,0.14,#2f4153,0.1,#3a5667,0.03,#696a6e,0.01,#778a96,0.0,#8da2aa,0.0,#ceb076,0.0,#69563e
8526,0.66,#19120e,0.1,#8b7c6b,0.08,#65432b,0.08,#b49a7c,0.04,#816040,0.02,#c7b190,0.02,#c9c5b3,0.01,#b27e3c
8527,0.7,#17120e,0.13,#887e70,0.06,#b49c81,0.05,#63442e,0.03,#7e5f41,0.02,#c2c2b3,0.01,#c4b391,0.01,#495e6b
8528,0.74,#131210,0.19,#7f7f76,0.02,#5f4734,0.01,#695b49,0.01,#475f6c,0.01,#374b59,0.01,#b6c3bc,0.0,#9db2b0
8529,0.78,#151413,0.17,#6d7672,0.02,#4b5c63,0.01,#394c58,0.01,#5d4731,0.01,#9bb0ae,0.01,#b6cbc3,0.0,#6e5c43
8530,0.75,#161412,0.17,#76746a,0.02,#5f4733,0.02,#695b47,0.01,#bccfc6,0.01,#9fafaa,0.01,#4a5e68,0.01,#384b57
8531,0.7,#18130f,0.09,#8c7a65,0.06,#63432c,0.05,#b1906c,0.04,#806143,0.03,#c3c8bd,0.01,#c5b791,0.01,#b17d39
8532,0.68,#141618,0.17,#344858,0.07,#425c6d,0.05,#71736b,0.01,#80949a,0.0,#5f4d50,0.0,#5e4335,0.0,#6d5f3b
8533,0.66,#141618,0.19,#334859,0.07,#415b6c,0.06,#70736c,0.01,#81959d,0.0,#5c4d53,0.0,#5d3c34,0.0,#b0996c
8534,0.66,#111619,0.2,#334859,0.06,#425a6a,0.06,#6e736f,0.01,#81979f,0.0,#614d57,0.0,#b29a69,0.0,#9bb1b9
8535,0.67,#11171b,0.2,#34495a,0.06,#6e7471,0.06,#435a69,0.01,#859aa1,0.0,#5b4e57,0.0,#9cb3ba,0.0,#b49a6c
8536,0.8,#181818,0.05,#5a534e,0.04,#25353f,0.04,#886a55,0.03,#4b3126,0.02,#8f8d87,0.02,#694532,0.01,#9e8169
8537,0.81,#171717,0.06,#57514d,0.03,#24343e,0.03,#4a2f24,0.02,#988d82,0.02,#324149,0.01,#856752,0.01,#5f4132
8538,0.65,#181d22,0.18,#2e4459,0.07,#6e7772,0.07,#425a69,0.01,#839aa1,0.01,#6b6143,0.0,#59473d,0.0,#97afb4
8539,0.68,#181e22,0.16,#324859,0.07,#6a7573,0.07,#435b6b,0.01,#849ca3,0.01,#6a6044,0.01,#594a3e,0.0,#97afb5
8540,0.68,#181d21,0.16,#33495a,0.07,#445c6c,0.06,#6a7573,0.01,#859ba2,0.01,#6f6442,0.01,#5a483e,0.0,#5c4d54
8541,0.67,#1a1e22,0.18,#334858,0.06,#6e7570,0.06,#445c6b,0.01,#839aa0,0.01,#6e6541,0.01,#5e483b,0.0,#9bb3b9
8542,0.69,#1b1e22,0.1,#3d5667,0.1,#304555,0.07,#69716e,0.01,#685e40,0.01,#5b4036,0.01,#8ca3a8,0.0,#7d949c
8543,0.7,#1a1e21,0.12,#314556,0.08,#3f5767,0.06,#697371,0.01,#695d43,0.01,#5c423a,0.01,#90a6ab,0.01,#80969d
8544,0.88,#171716,0.05,#5b5955,0.03,#414645,0.01,#29333b,0.01,#86827e,0.01,#9b9893,0.0,#5c4131,0.0,#513329
8545,0.88,#181615,0.04,#5f5b57,0.03,#464a49,0.02,#593324,0.01,#3b3c3d,0.01,#918d89,0.01,#797a79,0.0,#72492e
8546,0.8,#191514,0.07,#5e5650,0.04,#3a4346,0.03,#26343d,0.03,#54291c,0.01,#614130,0.01,#807f7b,0.01,#98948e
8547,0.76,#181412,0.08,#4c2c20,0.07,#5a5552,0.02,#32424a,0.02,#2a3840,0.02,#93908a,0.01,#5b4134,0.01,#876b59
8548,0.7,#171b1f,0.16,#324555,0.06,#6c7674,0.05,#425c6c,0.01,#7f979e,0.01,#5f443a,0.0,#5c4b54,0.0,#78653f
8549,0.69,#191d21,0.14,#2e4153,0.07,#3d5565,0.07,#677171,0.01,#88a3ab,0.01,#5d3b34,0.01,#78919b,0.01,#bbb676
8550,0.69,#171d21,0.15,#2d4253,0.07,#677271,0.06,#3e5664,0.01,#5e2d38,0.01,#77919c,0.01,#726740,0.01,#88a4ac
8551,0.38,#857665,0.31,#2d231a,0.24,#785f46,0.06,#624631,0.0,#edf8d1,0.0,#dbc177,0.0,#b37732,0.0,#c39959
8552,0.41,#827464,0.33,#2a221b,0.2,#745d46,0.05,#5e4836,0.0,#4e5954,0.0,#eef6c8,0.0,#dac882,0.0,#4a524e
8553,0.42,#827565,0.32,#28211b,0.21,#725d47,0.05,#5f4836,0.0,#4d5a56,0.0,#edf5c8,0.0,#48524f,0.0,#b77c2f
8554,0.61,#1e2227,0.15,#626163,0.12,#313f4f,0.06,#415569,0.03,#553a33,0.01,#51494f,0.01,#9c8170,0.01,#afbbb8
8555,0.71,#1b1d21,0.1,#646264,0.08,#354255,0.07,#415367,0.02,#573b3c,0.02,#a88971,0.01,#c5ab80,0.01,#554851
8556,0.67,#1b1c20,0.11,#666565,0.08,#425768,0.06,#364454,0.03,#56372d,0.03,#a78c75,0.01,#4e4b51,0.01,#b1bfbb
8557,0.73,#151617,0.1,#795f46,0.08,#2d343c,0.05,#e0b375,0.02,#464948,0.0,#475b6a,0.0,#5e3e27,0.0,#6b492c
8558,0.78,#161718,0.07,#e3c084,0.07,#795f46,0.06,#2f3743,0.01,#5e422d,0.01,#41505d,0.0,#5a4837,0.0,#b5875f
8559,0.75,#141617,0.08,#2b323b,0.07,#6f5a45,0.07,#dbb278,0.02,#3f464d,0.0,#445867,0.0,#5e321a,0.0,#a87850
8560,0.77,#131517,0.08,#2b333c,0.06,#d2ad7d,0.05,#695945,0.03,#41474d,0.0,#475968,0.0,#5e666a,0.0,#563724
8561,0.8,#141617,0.08,#d6b885,0.07,#2f3843,0.03,#6a5b47,0.02,#44505c,0.0,#5f6971,0.0,#564432,0.0,#4b616f
8562,0.76,#141517,0.1,#cdb085,0.06,#2f3742,0.03,#665a49,0.02,#434e59,0.01,#6b7071,0.0,#9a8d73,0.0,#524231
8563,0.35,#161818,0.23,#2c3e4b,0.22,#394b55,0.17,#5d6668,0.02,#552f26,0.0,#947f68,0.0,#a6ada0,0.0,#a99876
8564,0.48,#1e2326,0.32,#354752,0.12,#676e6d,0.06,#46575e,0.01,#5c352d,0.0,#ac926f,0.0,#b0bbb5,0.0,#524e52
8565,0.52,#1c1e20,0.27,#606764,0.06,#273a46,0.04,#3c5059,0.04,#4e332c,0.03,#8b7d69,0.02,#9e9079,0.02,#a09f93
8566,0.59,#1a1c1d,0.17,#616460,0.08,#3b525d,0.07,#273a47,0.03,#5c4c3a,0.02,#927f65,0.02,#49352e,0.02,#a29275
8567,0.59,#191c1e,0.19,#62635d,0.06,#3c535e,0.05,#907d63,0.04,#2e3f4a,0.03,#4a3d32,0.03,#5a4d3d,0.01,#ae9476
8568,0.56,#1a1c1e,0.18,#5c5f5d,0.08,#2a3c48,0.06,#4f352a,0.04,#38505b,0.03,#8f7e68,0.02,#5b4c3d,0.02,#a79173
8569,0.6,#1a1e20,0.18,#5a6061,0.1,#3a545f,0.07,#2a3b47,0.02,#49392f,0.01,#564a3d,0.01,#b19c7d,0.01,#99a6a0
8570,0.92,#161614,0.04,#624333,0.03,#7d766e,0.01,#ecf5d0,0.01,#765a45,0.0,#d1915d,0.0,#4c5a59,0.0,#435050
8571,0.91,#1c1713,0.03,#5f3723,0.02,#6f655e,0.02,#434644,0.01,#918d88,0.01,#5a4b45,0.0,#e6d5a2,0.0,#bf8456
8572,0.89,#1f1b18,0.05,#603f30,0.04,#74706b,0.0,#444f50,0.0,#4c5a5b,0.0,#ecf4cb,0.0,#5e5150,0.0,#775a45
8573,0.85,#231d1a,0.07,#64412f,0.05,#7b726a,0.01,#875a37,0.01,#414a4e,0.0,#5c504f,0.0,#b7722e,0.0,#e5e9c1
8574,0.79,#1d1915,0.07,#5e554e,0.06,#4e2f23,0.02,#27353e,0.02,#374144,0.02,#594032,0.02,#94918a,0.0,#7e7e7a
8575,0.76,#1b1714,0.09,#5b544e,0.06,#4d2a20,0.03,#344046,0.02,#564033,0.02,#27353d,0.01,#93908a,0.0,#3d3c37
8576,0.72,#1b1613,0.1,#522a1d,0.1,#5c534d,0.03,#28373f,0.02,#594133,0.02,#938e86,0.02,#364247,0.0,#8e7d6e
8577,0.82,#1a1715,0.08,#59534d,0.03,#4a2e23,0.02,#3a4040,0.02,#543f32,0.02,#92908a,0.01,#767d7a,0.0,#3c3c37
8578,0.91,#161513,0.03,#5b5652,0.02,#483026,0.02,#918f89,0.01,#524136,0.0,#374343,0.0,#81756c,0.0,#30393d
8579,0.95,#151715,0.02,#7c746e,0.01,#604633,0.01,#434d4e,0.0,#74603b,0.0,#9c9c98,0.0,#5e4e4e,0.0,#e7e7bb
8580,0.54,#1f1f20,0.14,#415c68,0.13,#283d4b,0.11,#6b645f,0.04,#5d322e,0.02,#c3bc9c,0.01,#7c3e4d,0.01,#b0a081
8581,0.53,#181d1e,0.18,#545d60,0.13,#273c49,0.12,#395360,0.02,#483c34,0.01,#ae9a78,0.01,#937b69,0.01,#5a414a
8582,0.54,#1c1f21,0.15,#5e5e5d,0.13,#3c545f,0.13,#293c4a,0.03,#542f34,0.01,#61404b,0.01,#b2b59f,0.01,#55493f
8583,0.61,#1c2023,0.17,#535f61,0.1,#273d4c,0.06,#36525e,0.04,#4a3733,0.01,#564b40,0.01,#9daba6,0.01,#897e6f
8584,0.63,#1a1f23,0.14,#293d4b,0.1,#344c58,0.08,#5d5f5c,0.02,#4d382e,0.01,#b19b79,0.01,#93806b,0.01,#9eaba6
8585,0.55,#1a1e20,0.17,#344e5c,0.12,#283c4a,0.11,#5d5f5c,0.02,#4a3b31,0.01,#ac9875,0.01,#51483e,0.01,#a0aba1
8586,0.94,#161513,0.02,#635851,0.01,#2d3639,0.01,#8c8882,0.01,#757673,0.01,#3f494b,0.0,#563729,0.0,#ac9e8d
8587,0.93,#171412,0.02,#685c52,0.02,#343a3c,0.01,#414645,0.01,#5a3423,0.01,#908b84,0.0,#634830,0.0,#817974
8588,0.9,#171512,0.04,#5d524c,0.03,#384244,0.01,#512c1d,0.01,#837c77,0.01,#553d2e,0.01,#969088,0.0,#423932
8589,0.85,#1a1613,0.05,#5f5851,0.04,#3a4649,0.02,#552e1f,0.02,#7e8380,0.01,#5e4130,0.01,#31373a,0.01,#99948c
