pic,percentage1,hex1,percentage2,hex2,percentage3,hex3,percentage4,hex4,percentage5,hex5,percentage6,hex6,percentage7,hex7,percentage8,hex8
5896,0.81,#1c1c15,0.15,#686451,0.02,#544734,0.01,#b1a389,0.01,#5b533f,0.0,#a79980,0.0,#a1947b,0.0,#4d4944
5897,0.8,#1d1c16,0.13,#6b6754,0.03,#615b47,0.01,#b2a48a,0.01,#5a4e3b,0.01,#a99b82,0.0,#cfc1a8,,
5898,0.67,#1b1a12,0.2,#665942,0.04,#a8997b,0.04,#4b3c29,0.03,#534530,0.0,#8a7f61,0.0,#86765b,0.0,#423f34
5899,0.66,#1c1b13,0.22,#675d46,0.05,#a59678,0.04,#4c3d2a,0.02,#554630,0.0,#88795e,0.0,#8b7f62,0.0,#887c65
5900,0.67,#1c1b13,0.22,#665b45,0.05,#a39576,0.03,#54452f,0.03,#4b3c29,0.0,#897d60,0.0,#86795e,0.0,#837a63
5901,0.67,#1f1d14,0.15,#706750,0.08,#5e543e,0.06,#51432e,0.02,#a7987a,0.02,#94876a,0.01,#baab8d,,
5902,0.89,#21221a,0.03,#655f4c,0.03,#857b66,0.02,#5a5342,0.01,#f6f1da,0.0,#c9ba96,0.0,#b2a483,0.0,#565856
5903,0.89,#1d1f18,0.04,#877f6a,0.03,#645f4c,0.02,#585544,0.01,#f3eed7,0.0,#c9bb98,0.0,#b1a486,0.0,#525655
5904,0.89,#1c1e16,0.05,#867d68,0.03,#665f4b,0.02,#5b513e,0.01,#f3eed7,0.0,#cabc9b,0.0,#b1a487,0.0,#55584e
5905,0.91,#1f2119,0.03,#867e69,0.03,#67614b,0.02,#5a5340,0.01,#f3eed9,0.0,#c9bb99,0.0,#b2a589,0.0,#555a58
5906,0.9,#1e2018,0.04,#807967,0.03,#66604b,0.02,#5a5340,0.01,#f4f0db,0.0,#c8b998,0.0,#b0a48a,0.0,#525756
5907,0.9,#20231a,0.04,#807a66,0.02,#67614b,0.02,#5a5441,0.01,#f4f0d9,0.0,#cabd9b,0.0,#b1a489,0.0,#525755
5908,0.9,#21241a,0.04,#7e7966,0.03,#67604a,0.02,#5a533f,0.01,#f3efda,0.0,#c8bb99,0.0,#b1a487,0.0,#545a57
5909,0.9,#22241b,0.04,#7e7866,0.02,#69624c,0.02,#5b5440,0.01,#f5f1db,0.0,#b2a48a,0.0,#cbbc99,0.0,#525856
5910,0.9,#22241c,0.04,#7f7967,0.02,#69624c,0.02,#5b5440,0.01,#f6f1dc,0.0,#c8ba98,0.0,#b1a58a,0.0,#545a58
5911,0.9,#22251c,0.04,#7f7967,0.03,#68624d,0.02,#5b5441,0.01,#f4efdb,0.0,#c9bb9a,0.0,#b1a488,0.0,#545b58
5912,0.9,#23251d,0.04,#7f7967,0.02,#69624d,0.02,#5b5543,0.01,#f4efda,0.0,#c8ba99,0.0,#b2a588,0.0,#535958
5913,0.89,#23251d,0.04,#7e7867,0.03,#65604c,0.02,#5b5340,0.01,#f3eeda,0.0,#b1a488,0.0,#cabb99,0.0,#545a58
5914,0.9,#24261d,0.04,#807968,0.03,#67614d,0.02,#5b5441,0.01,#f3edd8,0.0,#ccbd9c,0.0,#b2a489,0.0,#555a58
5915,0.89,#23261d,0.04,#7e7866,0.03,#67604c,0.02,#5a5442,0.01,#f2edd7,0.0,#ccbd9b,0.0,#b2a487,0.0,#515756
5916,0.91,#2f3028,0.04,#7f7a69,0.02,#615c4d,0.01,#575244,0.01,#dedacf,0.0,#bab4a1,0.0,#aca594,0.0,#52574a
5917,0.91,#2e3028,0.04,#817b6b,0.02,#615c4c,0.01,#575244,0.01,#dedacf,0.0,#bbb4a1,0.0,#52574a,0.0,#ada795
5918,0.92,#2e2f27,0.04,#7f7a69,0.02,#5f5b4c,0.01,#575244,0.01,#ddd9cf,0.0,#bbb4a1,0.0,#ada797,0.0,#52574a
5919,0.93,#2d2f27,0.03,#7f7969,0.02,#625d4e,0.01,#575345,0.01,#dedad1,0.0,#bab3a2,0.0,#aca796,0.0,#53574c
5920,0.93,#2d2f27,0.03,#827b6a,0.02,#625d4d,0.01,#575244,0.01,#e1e0d8,0.0,#bab3a2,0.0,#aba697,0.0,#53564b
5921,0.94,#2d2e27,0.03,#847d6b,0.01,#605c4c,0.01,#575243,0.0,#e5e4df,0.0,#b2afa4,0.0,#aba89b,0.0,#53574c
5922,0.95,#2c2d26,0.03,#847c6a,0.01,#615c4c,0.01,#575244,0.0,#deddd8,0.0,#b1ada1,0.0,#aba89e,0.0,#515749
5923,0.59,#1e201a,0.27,#46463d,0.07,#3f3d31,0.02,#373a32,0.02,#373c38,0.01,#3b372a,0.01,#837964,0.01,#958b75
5924,0.61,#1e201a,0.28,#46473e,0.05,#383c37,0.03,#3f3c30,0.01,#353834,0.01,#908671,0.01,#383b30,0.01,#817762
5925,0.61,#1b1e19,0.29,#47473e,0.05,#373b37,0.02,#343734,0.01,#3e3c2f,0.01,#8d846f,0.0,#807761,0.0,#36392f
5926,0.53,#181b16,0.34,#44443c,0.07,#39392f,0.04,#32342f,0.01,#78705c,0.01,#8c836e,0.0,#333734,0.0,#6a6350
5927,0.56,#191c18,0.3,#45463e,0.11,#393931,0.01,#33332a,0.01,#7a735f,0.01,#6a6351,0.0,#303532,0.0,#8c8573
5928,0.58,#1a1c18,0.24,#44453d,0.15,#383932,0.03,#34342b,0.0,#303633,0.0,#6c6551,0.0,#726d5c,0.0,#313837
5929,0.85,#21231e,0.09,#42433b,0.05,#3d3d37,0.01,#4d4f4b,0.0,#3a403c,0.0,#b4bcc6,0.0,#8b8c83,,
5930,0.76,#181b16,0.12,#534f3f,0.04,#8a816e,0.03,#3a3b2e,0.02,#413e2e,0.01,#403628,0.01,#827057,0.01,#7a6650
5931,0.77,#191b16,0.12,#565142,0.04,#89816f,0.03,#3c3d2e,0.01,#463f2e,0.01,#3c3e32,0.01,#433729,0.01,#747164
5932,0.75,#181a15,0.12,#534f40,0.05,#877f6d,0.03,#3a3b2e,0.02,#423d2e,0.01,#403528,0.01,#6f6d60,0.01,#79654e
5933,0.77,#181a15,0.12,#545041,0.04,#403d2e,0.02,#8b7e6a,0.02,#393b2d,0.01,#3f3527,0.01,#847057,0.01,#78644d
5934,0.81,#1b1d17,0.11,#5b5444,0.02,#4a4232,0.02,#3e4032,0.01,#958671,0.01,#46392b,0.01,#8f7a60,0.01,#856f57
5935,0.77,#1a1d17,0.14,#5c5545,0.02,#404134,0.02,#938169,0.02,#3e3e2f,0.02,#706d60,0.01,#7d7869,0.01,#4c402f
5936,0.81,#1a1d17,0.13,#5d5545,0.02,#424335,0.01,#97846b,0.01,#747163,0.01,#404031,0.01,#493c2c,0.01,#4e4230
5937,0.83,#1b1d17,0.07,#665e4e,0.03,#4f4939,0.03,#9c998d,0.02,#4a3f30,0.01,#8e785e,0.01,#9a866c,0.0,#838378
5938,0.77,#191c16,0.14,#5b5445,0.03,#3d3e2f,0.02,#404134,0.01,#978369,0.01,#8b755b,0.01,#4b3f2e,0.0,#47392a
5939,0.76,#1b1e17,0.18,#605a4b,0.01,#424436,0.01,#9b876d,0.01,#807b6b,0.01,#4a3c2c,0.01,#907a60,0.01,#414132
5940,0.74,#1b1d17,0.19,#5e594a,0.02,#3f4031,0.01,#99866e,0.01,#7e796a,0.01,#414335,0.01,#4d4230,0.01,#8e795e
5941,0.73,#1c1e18,0.18,#605b4c,0.03,#404132,0.02,#4d4432,0.01,#927c62,0.01,#7e7a6c,0.01,#998972,0.01,#7e7867
5942,0.76,#1b1d17,0.16,#5c5748,0.02,#91836e,0.02,#3f4031,0.01,#414235,0.01,#7d796a,0.01,#8d785d,0.01,#4c4230
5943,0.77,#1b1d17,0.16,#635c4d,0.02,#424234,0.01,#504634,0.01,#827d6d,0.01,#a48f76,0.01,#947e63,0.01,#454639
5944,0.77,#1a1c17,0.14,#5c5647,0.03,#3e3f30,0.02,#928671,0.01,#8d775d,0.01,#404235,0.01,#4c4130,0.01,#473a2a
5945,0.79,#191c17,0.13,#5c5748,0.03,#474232,0.02,#3d3f31,0.01,#8e806c,0.01,#8c785e,0.01,#44392a,0.01,#816c55
5946,0.74,#191c17,0.17,#5a5648,0.03,#3d3e30,0.02,#494030,0.01,#797566,0.01,#91816b,0.01,#8c775c,0.01,#453829
5947,0.74,#1a1d17,0.17,#5a5648,0.03,#444131,0.02,#423a2c,0.02,#867d6b,0.01,#8b795f,0.01,#7e6c56,0.0,#3c3f32
5948,0.71,#191c16,0.17,#565244,0.04,#413d2e,0.03,#887c68,0.02,#393b2d,0.01,#3f3528,0.01,#826f57,0.01,#77644e
5949,0.73,#1c1e18,0.17,#5d584a,0.03,#484333,0.02,#443b2c,0.02,#8c8270,0.02,#816e57,0.01,#8a7961,0.0,#3d4032
5950,0.73,#1b1e17,0.15,#5e594a,0.04,#474232,0.02,#433a2b,0.02,#8a816f,0.02,#897961,0.01,#806c55,0.01,#3d3f31
5951,0.72,#1b1e17,0.17,#5b5648,0.03,#434030,0.03,#887e6c,0.02,#3c3d2f,0.02,#42372a,0.01,#89755c,0.01,#7e6a53
5952,0.7,#1b1d17,0.15,#575244,0.05,#3f3d2f,0.04,#857c6b,0.02,#3f3529,0.01,#77644f,0.01,#83715a,0.01,#393b2e
5953,0.68,#1d1f19,0.21,#5a5648,0.03,#887e6b,0.02,#464030,0.02,#43392b,0.01,#3d3e30,0.01,#88755c,0.01,#7e6a54
5954,0.69,#1c1f18,0.17,#5b5749,0.05,#434031,0.03,#3f392c,0.03,#857d6d,0.02,#7b6953,0.01,#86765f,0.0,#3a3e31
5955,0.69,#1c1e18,0.16,#5b5849,0.05,#434031,0.05,#3e392c,0.03,#877f6e,0.02,#7a6954,0.02,#89775f,0.0,#393e32
5956,0.69,#1b1e18,0.15,#5e5b4e,0.05,#444132,0.04,#7f7b6f,0.03,#3f3a2c,0.02,#847762,0.01,#7a6a55,0.0,#727267
5957,0.79,#1a1d17,0.11,#544e40,0.06,#403e30,0.01,#3f372a,0.01,#786650,0.01,#86745c,0.01,#97856c,0.0,#393c2f
5958,0.79,#1a1d18,0.1,#534e3f,0.05,#403f30,0.03,#3e392c,0.01,#796650,0.01,#87765d,0.01,#99876f,0.0,#393d30
5959,0.79,#1b1e18,0.12,#504c3d,0.04,#3e3d2f,0.01,#3f372a,0.01,#77644e,0.01,#907f67,0.01,#817059,0.0,#383c2f
5960,0.78,#1b1e19,0.11,#524e3f,0.05,#413f30,0.01,#79654f,0.01,#3a3c2f,0.01,#40372a,0.01,#86745c,0.01,#98866e
5961,0.85,#1d201a,0.08,#5b5444,0.03,#4b4636,0.01,#473d2d,0.01,#88735a,0.01,#3f4234,0.01,#938066,0.0,#a1937e
5962,0.81,#191c17,0.1,#504c3e,0.05,#403e2f,0.01,#383b2e,0.01,#3f3628,0.01,#807057,0.01,#79654f,0.01,#8f826a
5963,0.81,#181b16,0.09,#514c3e,0.05,#403e2f,0.01,#3f3628,0.01,#393b2d,0.01,#79664f,0.01,#827057,0.0,#91826a
5964,0.8,#171b16,0.11,#504b3d,0.05,#3f3d2e,0.01,#393a2d,0.01,#837057,0.01,#3f3527,0.01,#93826a,0.01,#76634d
5965,0.78,#171a15,0.13,#524e40,0.04,#3f3d2e,0.02,#847b69,0.01,#383a2d,0.01,#3f3527,0.01,#837057,0.01,#77644e
5966,0.82,#171b16,0.12,#4f4b3d,0.02,#3b3c2e,0.01,#877b67,0.01,#3c3d30,0.01,#6b685c,0.01,#423728,0.01,#453d2d
5967,0.81,#161a15,0.11,#4e4a3c,0.04,#3f3c2e,0.02,#383a2d,0.01,#826e56,0.01,#3f3426,0.01,#907e65,0.0,#76624c
5968,0.8,#161a15,0.11,#4f4a3c,0.04,#3f3c2e,0.02,#383a2d,0.01,#8d7d67,0.01,#826e55,0.01,#3f3426,0.0,#76624c
5969,0.77,#161a15,0.13,#4c493b,0.02,#837865,0.02,#3e3b2c,0.01,#37392c,0.01,#666459,0.01,#6c695d,0.01,#3e3326
5970,0.81,#171a16,0.09,#524d3f,0.06,#403e30,0.03,#3d372a,0.01,#75624d,0.01,#89745b,0.0,#94816a,0.0,#373c2f
5971,0.8,#191c17,0.09,#534e41,0.05,#424032,0.04,#3d3a2d,0.01,#796651,0.0,#86745e,0.0,#978571,0.0,#303739
5972,0.78,#1b1e19,0.12,#524d3f,0.06,#3f3e30,0.02,#3f372a,0.01,#79654f,0.01,#97866e,0.01,#83725a,0.0,#393c2f
5973,0.79,#1c1f19,0.11,#524d3e,0.05,#413f30,0.02,#40382b,0.01,#7a6550,0.01,#98856d,0.01,#84725b,0.0,#3a3d30
5974,0.84,#1d201a,0.09,#5a5343,0.03,#494434,0.01,#453b2d,0.01,#857058,0.01,#907d63,0.01,#3f4133,0.01,#9e8f78
5975,0.86,#29281f,0.03,#837b68,0.03,#ece8d4,0.03,#696251,0.03,#5b5341,0.01,#c4b89f,0.01,#b1a388,0.0,#52545a
5976,0.85,#28281f,0.04,#807966,0.04,#f2eedb,0.03,#6a6250,0.03,#5c5442,0.01,#b3a488,0.01,#c6b89c,0.0,#5a5859
5977,0.83,#27271f,0.05,#8b826c,0.04,#f6f3e2,0.03,#6e644f,0.03,#5d5341,0.01,#b6a080,0.01,#c8b798,0.0,#a4ad8a
5978,0.86,#272720,0.05,#f8f6e4,0.04,#89816e,0.02,#6e634e,0.02,#5d5341,0.01,#b8a283,0.01,#c7b99b,0.0,#a5b28e
5979,0.8,#25251e,0.07,#89806c,0.05,#f4f0df,0.03,#6e644f,0.03,#5d5543,0.01,#b2a489,0.01,#c5ba9f,0.0,#595958
5980,0.78,#27271f,0.09,#8a8572,0.05,#f4f1df,0.03,#6b6450,0.03,#5c5342,0.01,#b0a387,0.01,#c4ba9e,0.0,#5a575a
5981,0.81,#27271f,0.08,#898471,0.04,#f4f1df,0.03,#6b6350,0.02,#5b5443,0.01,#c4b99d,0.01,#b0a58b,0.0,#4d535f
5982,0.8,#27271f,0.08,#8b8673,0.04,#f0ecda,0.03,#6b644f,0.02,#5b5443,0.01,#c3b99f,0.01,#b0a78e,0.0,#4a535f
5983,0.81,#27271f,0.09,#8b8672,0.04,#f0ecda,0.03,#6b6450,0.02,#5c5443,0.01,#c3b99e,0.01,#b0a68e,0.0,#4d545e
5984,0.81,#27271f,0.08,#8c8774,0.04,#efebd9,0.03,#6c6450,0.02,#5b5442,0.01,#c2b89d,0.01,#b0a68d,0.0,#495460
5985,0.84,#27271f,0.05,#8d8874,0.04,#6a624e,0.03,#f4f1de,0.03,#5c5442,0.01,#c4b99d,0.01,#b1a58c,0.0,#4a515c
5986,0.85,#26261e,0.05,#898471,0.03,#f3efdc,0.03,#69624f,0.02,#5b5442,0.01,#c2b89d,0.01,#b1a48b,0.0,#46505d
5987,0.86,#25251e,0.04,#86826e,0.03,#f3eed9,0.03,#6a6350,0.03,#5c5341,0.01,#c2b89e,0.0,#b1a58a,0.0,#464f5c
5988,0.84,#25251e,0.05,#8c8772,0.03,#f0ebd5,0.03,#6b634f,0.03,#5c5341,0.01,#c0b79e,0.01,#b2a389,0.0,#4b545d
5989,0.53,#212119,0.33,#847d6e,0.07,#5f5744,0.04,#544a39,0.01,#4d5340,0.01,#a29885,0.01,#a9a28f,0.0,#c0bdad
5990,0.57,#1f1f17,0.31,#857f6f,0.05,#5e5846,0.03,#574b39,0.02,#afa895,0.01,#a59b88,0.01,#4c553e,0.0,#b8b1a0
5991,0.59,#1f1e16,0.28,#7a7565,0.04,#5c5341,0.03,#534736,0.02,#9f947f,0.02,#a69e8a,0.01,#b1a995,0.0,#4b503e
5992,0.55,#212017,0.28,#807969,0.04,#5e5543,0.04,#554a38,0.03,#a39a87,0.02,#a9a28f,0.02,#b2ab98,0.0,#4c553d
5993,0.51,#1e1e16,0.33,#7a7465,0.04,#544939,0.03,#a8a08e,0.03,#5c5543,0.03,#a19885,0.02,#b2aa98,0.01,#4b553d
5994,0.52,#1e1e16,0.27,#7f7969,0.05,#a8a08d,0.05,#5a5443,0.04,#b9af9c,0.04,#a09784,0.03,#534939,0.01,#4b543d
5995,0.52,#1f1f17,0.26,#7e7868,0.07,#a79f8c,0.05,#5a5343,0.04,#b9af9c,0.03,#9e9582,0.03,#524838,0.01,#4b543d
5996,0.67,#1c1c15,0.15,#786c59,0.08,#a38f71,0.03,#5a4d3b,0.03,#aba499,0.02,#4e4231,0.01,#928064,0.0,#898986
5997,0.71,#1a1a14,0.14,#7b6d5a,0.08,#a18d6f,0.03,#aba395,0.02,#594c39,0.02,#917f64,0.01,#4e4130,0.0,#898885
5998,0.7,#1a1a14,0.14,#7b6e5a,0.06,#a49072,0.03,#ada395,0.03,#978467,0.02,#5b4e3b,0.02,#4f4231,0.0,#848381
5999,0.67,#1c1c16,0.16,#7d6e59,0.09,#a28e70,0.03,#594d3b,0.03,#aba296,0.02,#4f4231,0.01,#948165,0.0,#8a8986
6000,0.67,#1b1b15,0.16,#7d6f5a,0.09,#a28f71,0.03,#5b4e3b,0.02,#aaa397,0.01,#4e4130,0.01,#928064,0.0,#8a8986
6001,0.68,#1a1a14,0.15,#7a6c57,0.07,#a18e70,0.04,#ada08e,0.02,#594c3a,0.01,#4f4231,0.01,#948165,0.0,#8b8986
6002,0.78,#10130f,0.09,#5e543e,0.04,#807153,0.04,#74664d,0.02,#493f2c,0.02,#3d3425,0.01,#938265,0.0,#3c3832
6003,0.76,#101310,0.11,#524a37,0.06,#76684d,0.04,#867659,0.02,#413725,0.01,#392f20,0.01,#6e5c43,0.0,#272c2d
6004,0.73,#121512,0.12,#524a37,0.07,#817154,0.04,#746749,0.01,#413725,0.01,#696048,0.01,#3b3020,0.01,#262b2b
6005,0.68,#151713,0.16,#564d39,0.09,#847454,0.03,#262b2b,0.02,#766849,0.01,#3d3221,0.01,#433825,0.01,#645e4e
6006,0.65,#161813,0.21,#574e39,0.05,#423b28,0.03,#77684e,0.03,#917d5d,0.01,#3d3121,0.01,#282e30,0.01,#725e44
6007,0.71,#222017,0.1,#9f8c6f,0.08,#726652,0.04,#544a38,0.04,#ac9d86,0.02,#4b4130,0.01,#8f7d62,0.0,#878581
6008,0.59,#1d1c14,0.25,#756752,0.07,#9e8b6e,0.04,#ad9c83,0.02,#564c39,0.02,#938165,0.0,#4d4332,0.0,#8a8985
6009,0.56,#211f16,0.25,#766953,0.11,#9f8c6f,0.04,#ae9e88,0.02,#564c3a,0.01,#928065,0.0,#4c4333,0.0,#8a8885
6010,0.56,#211f16,0.25,#756853,0.1,#9d8a6e,0.05,#ad9d86,0.02,#554b39,0.01,#917f64,0.01,#4c4231,0.0,#8a8885
6011,0.55,#1e1e16,0.21,#696151,0.11,#979386,0.04,#594b35,0.04,#848379,0.02,#4e3e2a,0.02,#9b8766,0.02,#8f7759
6012,0.56,#1d1d15,0.21,#6b6454,0.11,#969387,0.04,#4e3e2b,0.03,#5c4e37,0.02,#907a5c,0.02,#828178,0.01,#a18e6c
6013,0.57,#1d1e16,0.21,#6b6556,0.11,#969287,0.04,#5c4f38,0.03,#4d422e,0.03,#907a5b,0.02,#838279,0.01,#a28f6d
6014,0.58,#1e1e17,0.19,#6a6455,0.11,#979387,0.04,#5b4e37,0.03,#4d412e,0.02,#86857c,0.02,#907a5c,0.02,#9f8c6b
6015,0.55,#1c1c15,0.2,#686050,0.11,#969285,0.04,#5a4c35,0.03,#828278,0.02,#4d3b29,0.02,#9b8766,0.02,#8d7659
6016,0.56,#1c1c15,0.2,#686151,0.11,#969286,0.04,#594c35,0.03,#848379,0.03,#4c3b29,0.02,#9c8867,0.02,#8e785a
6017,0.61,#141613,0.32,#646053,0.03,#473c2d,0.02,#514636,0.01,#9a8972,0.01,#8a7862,0.0,#a99a85,0.0,#343a43
6018,0.47,#151715,0.43,#605c51,0.03,#4a4033,0.03,#797466,0.02,#827a6b,0.01,#423628,0.0,#2f353e,0.0,#9e9182
6019,0.56,#1c1d1b,0.35,#787266,0.03,#534635,0.02,#9a8f7e,0.01,#434853,0.01,#625544,0.01,#b19f88,0.0,#4a4f5b
6020,0.61,#1d1e1b,0.32,#80796c,0.04,#665f51,0.02,#5c4d3c,0.01,#b09e86,0.0,#4b4f58,0.0,#beac97,0.0,#c8c6c5
6021,0.65,#1c1d19,0.27,#837c6e,0.05,#655f51,0.02,#5d4f3f,0.0,#4b4f59,0.0,#b19d86,0.0,#d6d4d5,0.0,#575658
6022,0.57,#29281e,0.18,#6f6857,0.13,#9a968a,0.03,#4d3f2c,0.03,#907d5f,0.03,#594d36,0.02,#a28f6d,0.01,#88877e
6023,0.51,#28261d,0.22,#6e6552,0.12,#979387,0.04,#8d7a5b,0.04,#4c3d2b,0.03,#9e8b69,0.03,#564a35,0.02,#85837a
6024,0.53,#29281e,0.19,#6e6653,0.12,#989386,0.04,#9c8968,0.03,#8d7a5c,0.03,#564b35,0.03,#4b3f2b,0.02,#85837a
6025,0.52,#2b291f,0.21,#6e6756,0.11,#99958a,0.04,#a08d6b,0.04,#8f7c5e,0.03,#4b3f2d,0.03,#544c39,0.01,#87867c
6026,0.75,#201f16,0.07,#695f49,0.07,#8b836e,0.05,#5e523e,0.03,#e0dbc9,0.03,#c0b79f,0.01,#b0a58d,0.0,#535858
6027,0.75,#201f16,0.07,#8b836e,0.07,#695f49,0.04,#5e523e,0.03,#c0b79f,0.03,#e0dbca,0.01,#b0a58d,0.0,#545758
6028,0.75,#201f16,0.07,#695f49,0.07,#8b836f,0.04,#5e523e,0.03,#c1b7a0,0.03,#e0dbc9,0.01,#b0a58d,0.0,#535657
6029,0.75,#201f16,0.07,#695f49,0.07,#8c836f,0.04,#5e513e,0.03,#e0dac9,0.03,#c1b79f,0.01,#b0a58d,0.0,#565a5a
6030,0.76,#201f16,0.07,#8c836f,0.07,#695f49,0.04,#5e513e,0.03,#e0dac9,0.02,#c1b7a0,0.01,#b1a58e,0.0,#555959
6031,0.75,#201f16,0.07,#8b836e,0.07,#695f49,0.04,#5e513e,0.03,#dfdac8,0.02,#c1b7a0,0.01,#b1a58d,0.0,#aaae8c
6032,0.75,#201f16,0.07,#695f49,0.07,#8c836f,0.04,#5e513e,0.03,#e0dac9,0.02,#c1b7a0,0.01,#b1a58d,0.0,#545859
6033,0.75,#201f16,0.07,#8c836f,0.07,#695f49,0.04,#5e513e,0.03,#e0dac9,0.02,#c1b79f,0.01,#b1a58e,0.0,#525757
6034,0.75,#201f16,0.07,#8c836f,0.07,#695f49,0.04,#5e513e,0.03,#dfdac9,0.02,#c1b7a0,0.01,#b0a58d,0.0,#515657
6035,0.75,#201f16,0.07,#8c836f,0.07,#695f49,0.04,#5e513e,0.03,#e0dac9,0.03,#c1b7a0,0.01,#b1a58d,0.0,#515657
6036,0.74,#212017,0.08,#8b836e,0.08,#695f49,0.05,#5e523f,0.03,#dfdac9,0.02,#c1b7a0,0.01,#b0a58d,0.0,#aaad8d
6037,0.73,#201f17,0.09,#695f49,0.07,#8d836e,0.05,#5e513e,0.03,#dfd9c9,0.02,#c1b7a0,0.01,#b1a58c,0.0,#535758
6038,0.74,#201f17,0.08,#695f49,0.07,#8c836f,0.05,#5e513e,0.03,#dfdac9,0.02,#c1b7a0,0.01,#b1a58d,0.0,#555959
6039,0.73,#201f17,0.08,#695f49,0.08,#8b836e,0.05,#5e513e,0.03,#e0dac9,0.02,#c1b7a0,0.01,#b1a48c,0.0,#575856
6040,0.75,#212017,0.07,#8a816e,0.07,#695f49,0.05,#5e513e,0.03,#dfdac9,0.02,#c1b7a0,0.01,#b1a58f,0.0,#595857
6041,0.7,#20211b,0.19,#726a59,0.04,#534e3f,0.03,#4d483b,0.02,#b2a793,0.01,#9d937f,0.01,#998e7a,0.0,#97917e
6042,0.7,#1f201a,0.18,#726a59,0.04,#544e3f,0.02,#4e483a,0.02,#b3a894,0.02,#9e937f,0.01,#998e7a,0.0,#97927e
6043,0.71,#1f201a,0.18,#726a59,0.04,#544e3f,0.02,#b2a894,0.02,#4e483a,0.01,#9d937f,0.01,#998e7a,,
6044,0.73,#24231a,0.09,#665d49,0.06,#8c8570,0.06,#5d5340,0.02,#c1b89f,0.02,#e3decc,0.01,#afa68c,0.0,#545a5b
6045,0.73,#24231a,0.09,#665d48,0.06,#8c8470,0.06,#5d5340,0.02,#e2ddcb,0.02,#c2b8a0,0.01,#afa58c,0.0,#555b5b
6046,0.73,#24231a,0.09,#665d48,0.06,#8b836f,0.06,#5d5340,0.02,#e3decc,0.02,#c1b79f,0.01,#b0a68c,0.0,#545a5a
6047,0.73,#24231a,0.08,#675e49,0.07,#5d5340,0.06,#8b846f,0.02,#e3decc,0.02,#c1b89f,0.01,#b0a68d,0.0,#525757
6048,0.73,#24231a,0.09,#665d49,0.06,#8b846f,0.06,#5d5340,0.02,#c1b89f,0.02,#e4decc,0.01,#afa68c,0.0,#555b5a
6049,0.73,#24231a,0.09,#675e49,0.06,#5d5340,0.06,#8c846f,0.02,#c1b89f,0.02,#e4dfcc,0.01,#afa68c,0.0,#545a5a
6050,0.73,#24231a,0.08,#675e49,0.07,#5e5441,0.06,#8c846f,0.02,#e4decc,0.02,#c1b89f,0.01,#b0a68d,0.0,#555b5b
6051,0.73,#24231a,0.08,#675e49,0.07,#5e5441,0.06,#8c846f,0.02,#e3decc,0.02,#c1b89f,0.01,#b0a78d,0.0,#545a5a
6052,0.73,#24231a,0.09,#675e49,0.06,#5d5340,0.06,#8c846f,0.02,#c1b79e,0.02,#e3decc,0.01,#afa68c,0.0,#55594e
6053,0.73,#24231a,0.09,#665d48,0.06,#8b846f,0.06,#5d5340,0.02,#c1b89e,0.02,#e3decc,0.01,#afa68c,0.0,#545a5a
6054,0.73,#24231a,0.09,#665d48,0.06,#8b836f,0.06,#5d5340,0.02,#e1dcc9,0.02,#c1b89e,0.01,#afa58c,0.0,#555b5b
6055,0.73,#24231a,0.09,#665d49,0.06,#5d5340,0.06,#8c8470,0.02,#e2ddcb,0.02,#c2b99f,0.01,#afa58c,0.0,#545b5b
6056,0.58,#13140f,0.31,#696458,0.05,#918a78,0.02,#807b6c,0.01,#837f70,0.01,#4f4230,0.01,#473927,0.01,#32373d
6057,0.58,#13140f,0.3,#6a6659,0.03,#827d6e,0.03,#968f7d,0.03,#8c8473,0.01,#4f4435,0.01,#483a28,0.0,#3d434b
6058,0.61,#141510,0.34,#716d5f,0.01,#4e4130,0.01,#594e3f,0.01,#a0947e,0.01,#958a77,0.0,#3e434b,0.0,#454a53
6059,0.58,#13140f,0.31,#6c675a,0.05,#8c8674,0.03,#99917f,0.02,#483b2b,0.01,#867d6b,0.01,#534737,0.01,#373d44
6060,0.6,#131510,0.32,#6f6a5d,0.03,#988f7c,0.02,#8e8675,0.02,#4c3f2f,0.01,#584d3d,0.01,#3c4149,0.0,#b6a68f
6061,0.6,#131510,0.32,#6e695c,0.03,#968e7b,0.02,#8d8574,0.02,#4c3f2e,0.01,#584c3c,0.0,#3c4148,0.0,#b6a68e
6062,0.61,#141510,0.35,#716c5e,0.01,#504333,0.01,#595042,0.01,#988b76,0.0,#41454c,0.0,#af9b7f,0.0,#4b4a4a
6063,0.62,#131410,0.33,#6e695c,0.01,#918875,0.01,#4d4030,0.01,#594e3e,0.01,#3e4249,0.0,#a2937b,0.0,#b4aa9c
6064,0.5,#1d1e1a,0.16,#6a5e53,0.1,#522b24,0.09,#a39988,0.08,#938a77,0.04,#544638,0.02,#907565,0.01,#858171
6065,0.5,#1e1e19,0.19,#6b5e53,0.11,#5b2f28,0.09,#a09584,0.06,#918775,0.03,#534636,0.02,#917464,0.01,#858171
6066,0.5,#1f1e1a,0.19,#6b6156,0.1,#4f2822,0.07,#958b78,0.07,#a29786,0.04,#524739,0.01,#937666,0.01,#898474
