pic,percentage1,hex1,percentage2,hex2,percentage3,hex3,percentage4,hex4,percentage5,hex5,percentage6,hex6,percentage7,hex7,percentage8,hex8
9266,0.75,#1b120d,0.19,#672614,0.02,#cc8226,0.02,#f5d86f,0.01,#f9f0af,0.01,#f4b93f,0.01,#99602d,0.01,#c49360
9267,0.75,#1a120e,0.18,#682614,0.03,#d28726,0.01,#f1cd70,0.01,#f2b43c,0.01,#976133,0.0,#c59360,0.0,#f7e7ad
9268,0.74,#1a120e,0.18,#682615,0.04,#c67a22,0.01,#f4b941,0.01,#f1d37e,0.01,#e5dfd2,0.01,#996032,0.0,#877e79
9269,0.75,#19110d,0.19,#6a2815,0.03,#c77c23,0.01,#995f2d,0.01,#e4ded4,0.01,#ecc97f,0.0,#c2956a,0.0,#877e7b
9270,0.74,#1a120e,0.19,#692815,0.03,#c98126,0.01,#f3da7f,0.01,#99602f,0.01,#e5e1d1,0.01,#c5996b,0.0,#867e7a
9271,0.75,#1a110e,0.18,#692715,0.03,#c67e26,0.01,#9b5f2c,0.01,#f0cf7b,0.01,#e2ded5,0.01,#f3b943,0.0,#877d7a
9272,0.76,#1a100e,0.18,#6a2815,0.02,#c17725,0.01,#9e5e29,0.01,#e2dcd2,0.01,#edd083,0.01,#897d79,0.0,#c1986f
9273,0.77,#1a100d,0.18,#6a2814,0.01,#c57f2f,0.01,#e2dcd2,0.01,#986033,0.01,#edcb80,0.01,#897e7a,0.01,#c1976d
9274,0.8,#18110d,0.15,#672514,0.01,#c57f2c,0.01,#956134,0.01,#e2ddd3,0.01,#887f7b,0.01,#c1976d,0.0,#ebc87f
9275,0.81,#18100c,0.15,#662414,0.01,#c67e2c,0.01,#e2dcd2,0.01,#946135,0.01,#897e7a,0.01,#edcc82,0.0,#c1986e
9276,0.79,#19110c,0.16,#662614,0.01,#c7822b,0.01,#f1d680,0.01,#e4dfd0,0.01,#97602f,0.01,#897e7a,0.0,#c1986e
9277,0.79,#19110d,0.16,#672615,0.01,#c67c2a,0.01,#e2dcd3,0.01,#966135,0.01,#8a7f7b,0.0,#eac884,0.0,#c2976c
9278,0.81,#18110d,0.15,#662615,0.01,#c58130,0.01,#e1dcd2,0.01,#956235,0.01,#8a817c,0.0,#c2986a,0.0,#e4c08b
9279,0.82,#18100d,0.14,#662416,0.01,#e3ded0,0.01,#c37c31,0.01,#efd285,0.01,#946139,0.01,#89807c,0.0,#c1976c
9280,0.83,#18110d,0.14,#662515,0.01,#c57d2b,0.01,#956237,0.0,#c1986c,0.0,#e7c284,0.0,#ede3ce,0.0,#947a6e
9281,0.81,#18110e,0.15,#672616,0.01,#c47c2d,0.01,#956134,0.01,#edcf87,0.0,#c0966c,0.0,#ece2ce,0.0,#f3b742
9282,0.73,#191512,0.2,#762a1b,0.04,#d76724,0.02,#b54920,0.0,#f7e77b,0.0,#f8c441,0.0,#dfddd8,0.0,#8a7e7a
9283,0.72,#1a1714,0.21,#762a1d,0.04,#d86b28,0.02,#b54a21,0.0,#f8e978,0.0,#f6c345,0.0,#dfdcdc,0.0,#8a7e7a
9284,0.73,#1b1716,0.2,#762b1f,0.04,#d66a29,0.02,#b54b23,0.0,#f9e879,0.0,#e3e1d5,0.0,#887c7a,0.0,#f6bd44
9285,0.72,#1b1615,0.21,#762a1e,0.03,#b84b22,0.03,#d26728,0.0,#f7e477,0.0,#f8c145,0.0,#e1ded8,0.0,#897c79
9286,0.72,#1b1714,0.2,#74291e,0.04,#d56428,0.03,#b44923,0.01,#f7ea7d,0.0,#f7c244,0.0,#e0dedc,0.0,#8b7e7a
9287,0.71,#1b1715,0.19,#712a1e,0.05,#d46628,0.03,#b84d22,0.01,#d6d6d4,0.01,#f8e672,0.0,#878481,0.0,#f7c346
9288,0.72,#1b1815,0.19,#712a1e,0.06,#da6d2a,0.02,#b64e22,0.01,#f9ec7c,0.01,#d7d6d4,0.0,#898481,0.0,#f6bf41
9289,0.72,#1b1613,0.2,#73291c,0.05,#e2782c,0.01,#b54c21,0.01,#faed7a,0.01,#d6d6d4,0.0,#898481,0.0,#f5c047
9290,0.72,#1b1714,0.21,#742b1d,0.05,#de752d,0.01,#b24d21,0.01,#d7d7d3,0.0,#f8e781,0.0,#898480,0.0,#f7be49
9291,0.72,#1b1714,0.22,#752b1d,0.04,#db7029,0.01,#d6d5d4,0.0,#b14d21,0.0,#888481,0.0,#f6dd76,0.0,#f7bc46
9292,0.74,#191613,0.21,#772b1d,0.03,#d86927,0.01,#b34d22,0.0,#d6813e,0.0,#f7cd4f,0.0,#f7dc70,0.0,#a25e2b
9293,0.75,#191614,0.21,#792c1d,0.03,#d66927,0.01,#b24d21,0.0,#d4803d,0.0,#f6c348,0.0,#faed7d,0.0,#9b5c2d
9294,0.73,#191815,0.21,#782d1f,0.03,#d26a2b,0.01,#b24a24,0.01,#d3d3d2,0.0,#7e807e,0.0,#f7c046,0.0,#f7e876
9295,0.73,#191814,0.22,#7a2e1e,0.02,#b24b22,0.02,#d16b28,0.01,#d4d4d1,0.0,#7f817d,0.0,#f7c142,0.0,#f2e17a
9296,0.73,#1a1713,0.2,#762b1c,0.04,#b44a20,0.02,#d16a27,0.01,#d3d3d1,0.0,#f6c045,0.0,#7f817e,0.0,#f7e469
9297,0.73,#1a1713,0.19,#742a1d,0.04,#b84a20,0.02,#cc6225,0.01,#d3d3d2,0.0,#7f817e,0.0,#f7c044,0.0,#f7d860
9298,0.73,#1a1715,0.2,#752b1e,0.03,#d56525,0.02,#b74b22,0.01,#d3d3d2,0.0,#7f807e,0.0,#f7e271,0.0,#f7bf43
9299,0.73,#1a1612,0.2,#762a1b,0.03,#dd6d24,0.02,#b5491f,0.01,#d3d3d1,0.0,#7f817e,0.0,#f8e677,0.0,#f5bd42
9300,0.73,#1a1713,0.2,#762b1c,0.03,#dd6e27,0.02,#b84d22,0.01,#d4d4d0,0.0,#7f817e,0.0,#f7e371,0.0,#f8c443
9301,0.72,#1a1714,0.21,#782c1d,0.04,#da6a26,0.02,#b94d21,0.01,#d3d3d2,0.0,#80827f,0.0,#f9e46d,0.0,#f8c247
9302,0.72,#1a1713,0.21,#752a1c,0.04,#d56626,0.02,#b24921,0.01,#d3d3d2,0.0,#7f817d,0.0,#f7e071,0.0,#f8c544
9303,0.71,#1a1712,0.22,#752b1b,0.04,#d46825,0.02,#b64d20,0.01,#d3d3d1,0.0,#7f807e,0.0,#f7bf41,0.0,#f8e06c
9304,0.71,#1a1814,0.23,#732b1c,0.03,#d16527,0.02,#b94e21,0.01,#d3d3d2,0.0,#7f817e,0.0,#f5dc73,0.0,#f7bb45
9305,0.7,#1a1713,0.22,#732a1d,0.04,#d86926,0.02,#b64c21,0.01,#ddded7,0.0,#848380,0.0,#f8c443,0.0,#f7dd7b
9306,0.7,#1a1512,0.22,#75291a,0.05,#d86824,0.01,#b2481e,0.0,#dbdbdb,0.0,#858280,0.0,#f8de68,0.0,#f6c145
9307,0.71,#1a1613,0.22,#742a1d,0.04,#d76927,0.01,#b54a21,0.0,#dbdbdb,0.0,#84817e,0.0,#f6e171,0.0,#f7c344
9308,0.7,#1a1714,0.24,#782c1d,0.03,#d96d29,0.01,#b24922,0.01,#dcddda,0.0,#848280,0.0,#f8e671,0.0,#f7c045
9309,0.69,#1b1613,0.24,#7a2c1c,0.03,#b64b20,0.02,#d86d27,0.0,#dbdbdb,0.0,#f8e471,0.0,#84827f,0.0,#f7c246
9310,0.71,#1b1614,0.23,#7a2c1d,0.03,#b84d22,0.02,#da6b28,0.0,#f8e168,0.0,#f5b63b,0.0,#da9557,0.0,#9f5e32
9311,0.7,#1a1612,0.23,#792b1b,0.03,#d56826,0.02,#b54c20,0.01,#dadad5,0.01,#828280,0.0,#f7e473,0.0,#f7c444
9312,0.71,#1a1613,0.23,#762b1c,0.04,#d76927,0.01,#b34c22,0.01,#d8d8d6,0.01,#82827f,0.0,#f4d977,0.0,#f7bc45
9313,0.72,#1b1512,0.21,#74291a,0.04,#d96d27,0.01,#b44c1f,0.01,#dadad6,0.01,#828280,0.0,#f3d97a,0.0,#f7c745
9314,0.73,#1b1512,0.2,#72281a,0.03,#d66926,0.02,#b84c1e,0.01,#d8d8d7,0.01,#838280,0.0,#f6de6f,0.0,#f9c745
9315,0.73,#1b1612,0.2,#74291b,0.03,#d46725,0.02,#b6491e,0.01,#d8d8d7,0.01,#828280,0.0,#f7c443,0.0,#f3e280
9316,0.74,#1b1512,0.21,#72271b,0.02,#d26424,0.02,#b84b1f,0.01,#d9d8d6,0.01,#838280,0.0,#f6e680,0.0,#f8c040
9317,0.74,#1b1612,0.21,#73291b,0.02,#d26926,0.01,#b84b1f,0.01,#d8d8d7,0.01,#838280,0.0,#f8e774,0.0,#f5c043
9318,0.73,#1b1512,0.22,#73281a,0.02,#b8471e,0.01,#d36d28,0.01,#d8d8d7,0.01,#858482,0.0,#f8e670,0.0,#f7bf45
9319,0.73,#1c1512,0.22,#73281b,0.02,#bb4a1f,0.01,#d26f2b,0.01,#d8d7d7,0.01,#82827f,0.0,#f8eb78,0.0,#f8c445
9320,0.75,#1c1512,0.2,#73281b,0.02,#b9491e,0.01,#d7772b,0.01,#d8d8d6,0.01,#82827f,0.0,#f5bc42,0.0,#f6e670
9321,0.79,#120a0e,0.14,#6c2018,0.03,#fcfdd3,0.02,#f6e587,0.01,#c77532,0.01,#976237,0.0,#d09961,0.0,#f7c940
9322,0.75,#170c0e,0.15,#6c2118,0.04,#f9f280,0.02,#d07b2d,0.02,#f5f3ce,0.01,#f8d040,0.0,#cb9970,0.0,#966133
9323,0.74,#130c0d,0.16,#6d2317,0.04,#f8f184,0.02,#f7f5cf,0.02,#cb7a2f,0.01,#f7cd40,0.01,#976131,0.0,#c89b75
9324,0.74,#150d0d,0.16,#6e2216,0.03,#f8f7cb,0.03,#d37b2a,0.02,#f8ec81,0.01,#f8ce3c,0.0,#976133,0.0,#c89b76
9325,0.8,#110b0d,0.14,#6f2118,0.02,#f6f3d5,0.02,#f6e682,0.02,#ca7832,0.0,#ca9a71,0.0,#956134,0.0,#f7c741
9326,0.83,#100b0f,0.12,#6d2019,0.02,#d07a32,0.01,#f5e183,0.01,#f0ebd4,0.0,#c99970,0.0,#97643a,0.0,#f7cb3e
9327,0.92,#0b0e0b,0.06,#6b1d16,0.01,#d7d3d4,0.0,#827c7d,0.0,#d07b2b,0.0,#b49497,0.0,#955e29,0.0,#fdc83b
9328,0.92,#0b0c0c,0.06,#6a1917,0.01,#d7d3d4,0.0,#837c7e,0.0,#d07f2d,0.0,#b49498,0.0,#96602c,0.0,#fad14b
9329,0.92,#0b0d0c,0.06,#6b1b17,0.01,#d8d3d4,0.0,#837c7d,0.0,#ce7c2d,0.0,#b59695,0.0,#fac93e,0.0,#b4431b
9330,0.93,#0b0e0d,0.06,#6a1d17,0.01,#d8d3d4,0.0,#837c7d,0.0,#cf8130,0.0,#b49599,0.0,#8f622e,0.0,#f6bf3e
9331,0.93,#0b0b0a,0.06,#691913,0.01,#d8d3d4,0.0,#837b7c,0.0,#ce812a,0.0,#b49596,0.0,#f5c03e,0.0,#9b632a
9332,0.93,#0b0c0b,0.06,#6a1a15,0.01,#d7d3d4,0.0,#827b7c,0.0,#cb7e2c,0.0,#b59596,0.0,#935e28,0.0,#fbc53e
9333,0.93,#0c0d0c,0.06,#6a1b15,0.01,#d8d3d4,0.0,#827b7b,0.0,#cb7f2e,0.0,#b49498,0.0,#f4c73e,0.0,#9a652b
9334,0.93,#0b0d0b,0.06,#6a1b15,0.01,#d8d3d3,0.0,#837a7b,0.0,#d3832c,0.0,#f5c640,0.0,#b49598,0.0,#956529
9335,0.93,#0c0d0b,0.06,#6b1c15,0.01,#d8d3d4,0.0,#837b7c,0.0,#cc7f2a,0.0,#b59697,0.0,#f4c53f,0.0,#fbf66d
9336,0.93,#0c0d0c,0.05,#6a1b17,0.01,#d7d3d3,0.0,#837a7c,0.0,#d27e2b,0.0,#b4969a,0.0,#f6c942,0.0,#9d5d29
9337,0.69,#130e0c,0.23,#722217,0.02,#d2782e,0.02,#f8e983,0.01,#fcfbcb,0.01,#f8c939,0.01,#b13e1b,0.0,#d89961
9338,0.69,#11100f,0.21,#73251a,0.03,#f9f080,0.02,#d2782f,0.02,#f5f2cb,0.01,#f8d33f,0.01,#ce9872,0.0,#b23d1c
9339,0.67,#120e0e,0.24,#762318,0.03,#f8f6dc,0.03,#d7762d,0.01,#f6e282,0.01,#b53e1b,0.01,#f8c93d,0.01,#ce9671
9340,0.68,#110f0f,0.23,#76241a,0.03,#d1702c,0.02,#f6f3d1,0.01,#f5e282,0.01,#b4421c,0.01,#f7cf40,0.01,#cd9672
9341,0.67,#100e0d,0.23,#752318,0.03,#d6762c,0.02,#f8ee89,0.02,#f7f4cd,0.01,#b2411c,0.01,#f7cd3e,0.01,#cd9671
9342,0.45,#7d371b,0.27,#2a1519,0.1,#bc6327,0.08,#bb3b23,0.07,#9e5323,0.02,#d37733,0.01,#f8cb67,0.0,#f3a74a
9343,0.46,#7e381b,0.31,#341819,0.08,#be3d21,0.07,#c36b28,0.06,#a55a24,0.01,#e6d8d2,0.01,#f1c873,0.0,#c49178
9344,0.45,#7b3519,0.36,#2d1617,0.09,#be3b1f,0.08,#cc7326,0.01,#a15820,0.01,#e3d6d1,0.01,#f4c96d,0.0,#c68f7d
9345,0.43,#2e1717,0.31,#7c3418,0.15,#c26f22,0.09,#bd3b20,0.02,#a35a1b,0.01,#e3d7d2,0.0,#f3c970,0.0,#c3907f
9346,0.46,#311918,0.24,#82361a,0.16,#ca7627,0.09,#bd3c21,0.03,#a35a1c,0.01,#e2d6d1,0.0,#f4c86c,0.0,#f5b447
9347,0.46,#7d3819,0.4,#311917,0.08,#bd3b21,0.04,#d3702b,0.01,#e2d5d1,0.01,#9f5926,0.0,#f3c76d,0.0,#c29280
9348,0.46,#75301a,0.4,#341818,0.09,#be3921,0.03,#d3732c,0.01,#e3d6d2,0.01,#f2c770,0.0,#9f592b,0.0,#c18d7d
9349,0.46,#79331b,0.39,#31181b,0.08,#be3a23,0.04,#d1712c,0.01,#a05721,0.01,#e2d6d2,0.01,#f1c671,0.0,#c28f7e
9350,0.46,#77311b,0.4,#34191a,0.09,#bf3923,0.03,#d7742f,0.01,#e2d5d2,0.01,#f2c670,0.0,#c48e7d,0.0,#9f592d
9351,0.46,#742e1b,0.4,#341619,0.09,#be3823,0.03,#d5742f,0.01,#e2d5d2,0.01,#f3c570,0.0,#c28d80,0.0,#a0592b
9352,0.42,#76311a,0.37,#301819,0.08,#bb3721,0.06,#a0571c,0.04,#bc5e22,0.01,#e17e33,0.0,#f8c763,0.0,#f3a247
9353,0.49,#341716,0.38,#732f1a,0.09,#bd3821,0.03,#d6752d,0.0,#f7c867,0.0,#e1d0cc,0.0,#a15923,0.0,#c09182
9354,0.45,#773219,0.41,#341817,0.09,#bf3a21,0.04,#d2722b,0.01,#a4581f,0.0,#f4c86b,0.0,#e3d2cc,0.0,#f6b14c
9355,0.45,#783219,0.37,#301818,0.09,#bf3921,0.06,#c96e27,0.02,#a4581d,0.01,#f3c872,0.0,#e3d6d0,0.0,#f6b250
9356,0.38,#2f1819,0.35,#7c351b,0.13,#bf6b24,0.09,#bf3922,0.04,#a4591c,0.01,#f2c66f,0.0,#e3d4d0,0.0,#f6b04f
9357,0.46,#7c371a,0.39,#301719,0.09,#be3923,0.03,#d6732f,0.02,#a1581e,0.01,#f5c869,0.0,#e2d1cd,0.0,#f6b24f
9358,0.54,#341a19,0.32,#74321b,0.09,#be3a23,0.03,#d67430,0.01,#f5c86c,0.01,#a05926,0.0,#e3d3cf,0.0,#f7b250
9359,0.5,#331617,0.37,#74301b,0.09,#be3922,0.03,#d5732e,0.0,#f5c76c,0.0,#e2d2ce,0.0,#a25925,0.0,#f6b24f
9360,0.45,#76301b,0.42,#331618,0.09,#bf3922,0.03,#d5732e,0.01,#f7c768,0.0,#e2d0cc,0.0,#a45924,0.0,#c0988d
9361,0.5,#76321a,0.36,#32181a,0.09,#bf3b22,0.03,#d5732d,0.01,#f5c769,0.0,#e2d2ce,0.0,#a25925,0.0,#f6b24e
9362,0.46,#763219,0.4,#2f171a,0.09,#be3a21,0.04,#d2722b,0.01,#a15820,0.0,#f4c86a,0.0,#e1d1cd,0.0,#f6b34e
9363,0.44,#2e181a,0.42,#7a351b,0.09,#bf3b23,0.04,#d2732d,0.01,#a35a22,0.01,#e7dad5,0.01,#f5c970,0.0,#c49384
9364,0.44,#2d1619,0.42,#76321b,0.09,#be3a23,0.04,#d3732d,0.01,#e9dbd6,0.01,#f4c871,0.0,#a25824,0.0,#c39284
9365,0.43,#76321b,0.43,#311718,0.09,#bd3b22,0.04,#d4742d,0.01,#f3c873,0.01,#e9dbd5,0.0,#a05924,0.0,#c19183
9366,0.49,#78331a,0.36,#321718,0.09,#be3921,0.04,#d3712a,0.01,#f1c673,0.01,#ebdcd5,0.0,#a15a29,0.0,#c19281
9367,0.49,#7a361c,0.34,#2d1618,0.09,#be3a22,0.04,#cf702c,0.02,#a25924,0.01,#f0c677,0.01,#ecddd6,0.0,#c1917f
9368,0.51,#7c371b,0.31,#2b1517,0.09,#be3a21,0.05,#ca6f2b,0.02,#a25821,0.01,#f0c576,0.01,#edded6,0.0,#c3927c
9369,0.48,#7d371c,0.32,#2c1619,0.09,#be3b23,0.06,#c96e2b,0.04,#a05826,0.01,#f2c674,0.01,#ecddd5,0.0,#c4937e
9370,0.53,#7c371b,0.32,#2c1417,0.09,#be3a21,0.04,#d1722b,0.01,#a05824,0.01,#f2c572,0.01,#ebddd6,0.0,#c19481
9371,0.48,#76341d,0.38,#2f1719,0.09,#bd3a24,0.04,#d3742f,0.01,#f3c672,0.01,#e9dbd6,0.0,#a05927,0.0,#c09385
9372,0.44,#75321b,0.42,#301617,0.09,#bd3a22,0.04,#d4742d,0.01,#f3c773,0.01,#e8dbd5,0.0,#bf9283,0.0,#a05825
9373,0.69,#01101a,0.16,#216f8a,0.06,#0d4861,0.05,#4bb7c8,0.03,#3c9db3,0.01,#e1e3de,0.01,#808487,0.0,#c1c58d
9374,0.69,#01111a,0.16,#217088,0.06,#0e4960,0.05,#4bb7c6,0.03,#3d9eb2,0.01,#e1e3de,0.01,#808487,0.0,#c3c790
9375,0.69,#011019,0.16,#226f89,0.06,#0e4861,0.05,#4cb7c7,0.03,#3d9db3,0.01,#e1e3de,0.01,#7f8387,0.0,#9fa6ad
9376,0.69,#011019,0.16,#226f89,0.06,#0e4961,0.04,#4bb5c6,0.03,#3e9db3,0.01,#e1e2de,0.01,#7f8386,0.0,#9da4ad
9377,0.69,#011018,0.17,#237088,0.06,#0f4960,0.04,#4db5c5,0.03,#409fb2,0.01,#e1e3de,0.01,#808387,0.0,#8cb4bd
9378,0.69,#011019,0.16,#227089,0.06,#0e4960,0.04,#4cb5c8,0.03,#3e9db4,0.01,#e1e3de,0.01,#808487,0.0,#cacd94
9379,0.69,#011218,0.17,#227287,0.05,#0e4a5f,0.05,#4cb6c3,0.03,#3fa0b0,0.01,#e1e3de,0.01,#808487,0.0,#c9cc93
9380,0.69,#011119,0.17,#217188,0.05,#0d4960,0.05,#4bb7c5,0.03,#3d9fb1,0.01,#e1e3df,0.01,#808487,0.0,#cbce95
9381,0.69,#011119,0.17,#217188,0.05,#0d4a60,0.05,#4bb7c6,0.03,#3d9eb2,0.01,#e2e3df,0.01,#7f8487,0.0,#93b4bc
9382,0.69,#011119,0.17,#227188,0.05,#0e4960,0.05,#4cb7c6,0.03,#3d9fb2,0.01,#e1e3df,0.01,#7f8387,0.0,#87b6bf
9383,0.69,#011219,0.17,#227187,0.05,#0e4a5f,0.05,#4bb8c5,0.02,#3d9fb1,0.01,#e1e3de,0.01,#7f8486,0.0,#9bb1b8
9384,0.69,#011119,0.17,#237287,0.05,#0e4a60,0.04,#4db6c4,0.02,#3fa0b1,0.01,#e2e3df,0.01,#5bc0cc,0.01,#808487
9385,0.69,#01111a,0.17,#227188,0.05,#0e4960,0.05,#4cb7c6,0.03,#3e9fb1,0.01,#e1e3df,0.01,#7f8487,0.0,#69bdc9
9386,0.69,#011119,0.17,#227187,0.05,#0e4a5f,0.04,#4db6c5,0.03,#3e9fb2,0.01,#e1e3de,0.01,#808487,0.0,#60beca
9387,0.7,#011119,0.17,#227188,0.05,#0d4a5f,0.05,#4cb8c5,0.03,#3d9fb1,0.0,#f8fae8,0.0,#cbce94,0.0,#55c2cd
9388,0.7,#011118,0.17,#237287,0.05,#0e4a5f,0.05,#4cb7c4,0.02,#3ea0b1,0.0,#f9fbe9,0.0,#cccf95,0.0,#848f71
9389,0.71,#011218,0.17,#237287,0.05,#4cb7c4,0.05,#0e4a5f,0.02,#3ea0b1,0.0,#f9fbe9,0.0,#cacd93,0.0,#7e8c6e
9390,0.7,#011119,0.16,#227188,0.05,#0e4960,0.04,#4db7c5,0.03,#3f9fb2,0.0,#f8fae7,0.0,#55c1ce,0.0,#cccf95
9391,0.7,#011119,0.17,#227187,0.05,#0e4a5f,0.05,#4db7c6,0.03,#3e9fb2,0.0,#55c2cf,0.0,#f9fbe9,0.0,#cacd94
9392,0.7,#011119,0.17,#227187,0.05,#0e4a5f,0.04,#4db6c7,0.03,#3f9fb2,0.0,#f9fae8,0.0,#55c0cf,0.0,#cbce96
9393,0.7,#011219,0.17,#227187,0.05,#4bb7c5,0.05,#0e4a5f,0.03,#3d9fb1,0.0,#f8fae8,0.0,#ced097,0.0,#646e4c
9394,0.7,#011218,0.17,#237287,0.05,#0e4a5f,0.05,#4cb7c4,0.02,#3fa0b0,0.0,#f9fae8,0.0,#55c2cf,0.0,#ccce95
9395,0.7,#021119,0.17,#247188,0.05,#0e4960,0.05,#4db7c3,0.03,#40a0b1,0.0,#f9fbe9,0.0,#55c1cc,0.0,#c9cc94
9396,0.7,#011219,0.17,#237188,0.05,#0e4a60,0.05,#4db7c4,0.03,#3f9fb1,0.0,#f8fae8,0.0,#55c1cc,0.0,#cbce96
9397,0.65,#010c0e,0.08,#488db1,0.07,#144860,0.06,#326b91,0.05,#255d7e,0.05,#0b413a,0.02,#3a789c,0.02,#0b314e
9398,0.65,#010d0f,0.07,#488eb2,0.07,#154a64,0.06,#276083,0.05,#0b433b,0.05,#326d93,0.03,#3a799d,0.02,#0c3250
9399,0.64,#010c0d,0.08,#478baf,0.07,#15485f,0.05,#326b91,0.05,#0c4239,0.05,#265d7e,0.03,#3a769a,0.02,#0b314d
9400,0.65,#010b0d,0.08,#154961,0.06,#478cb1,0.06,#0a4139,0.05,#306a90,0.04,#3a789c,0.04,#255d7e,0.02,#0b314d
9401,0.66,#010b0c,0.07,#4688ac,0.06,#154860,0.06,#326b91,0.05,#0a4238,0.05,#265c7e,0.02,#0c314f,0.02,#3a779b
9402,0.66,#010c0d,0.07,#154963,0.07,#4589ae,0.06,#265f81,0.05,#0a423a,0.05,#326c93,0.03,#39789d,0.02,#0c3250
9403,0.66,#010b0c,0.08,#4487a9,0.07,#14475e,0.06,#0a4137,0.05,#255c7c,0.05,#316a8e,0.02,#387497,0.02,#0c314c
9404,0.65,#010b0c,0.07,#144860,0.07,#4488ab,0.06,#0a4037,0.05,#2f688e,0.04,#255d7d,0.04,#377599,0.02,#0b2f4d
9405,0.67,#010a0c,0.07,#144862,0.07,#4487ac,0.05,#094038,0.05,#30688f,0.04,#255c7e,0.03,#387499,0.02,#0b304d
9406,0.66,#010a0c,0.07,#4587ac,0.07,#144760,0.05,#0a4038,0.05,#30688f,0.04,#255b7d,0.02,#387498,0.02,#0b2f4d
9407,0.67,#010b0d,0.06,#154863,0.06,#468ab0,0.05,#326b92,0.05,#275d80,0.05,#0b413a,0.02,#3b779d,0.02,#0c3150
9408,0.66,#010a0d,0.08,#164863,0.06,#3c79a0,0.06,#30688f,0.05,#0a3f38,0.04,#498fb5,0.03,#265c7f,0.02,#0d2f4e
9409,0.66,#010a0d,0.08,#144861,0.05,#468cb1,0.05,#39769c,0.05,#094038,0.05,#2e678f,0.04,#255c7f,0.02,#0b2f4e
9410,0.67,#010a0d,0.07,#4688ad,0.06,#154762,0.05,#326990,0.05,#265b7f,0.05,#0a4039,0.02,#0c304f,0.02,#3a769b
9411,0.68,#010a0c,0.07,#4686ab,0.06,#154761,0.05,#30688e,0.05,#0b4037,0.04,#25597c,0.02,#0b2f4e,0.02,#397398
9412,0.68,#010a0d,0.07,#154862,0.06,#478aaf,0.05,#316a91,0.05,#0a403a,0.05,#265c7f,0.03,#3b769c,0.02,#0b304f
9413,0.67,#010b0c,0.07,#4789ac,0.06,#154860,0.05,#336b90,0.05,#0b4239,0.05,#265c7e,0.02,#0c314f,0.02,#3a769a
9414,0.67,#010b0c,0.07,#4788ac,0.06,#154760,0.06,#31698f,0.05,#0b4138,0.05,#255a7c,0.02,#0c2f4e,0.02,#3a759a
9415,0.67,#010b0c,0.08,#4689ae,0.06,#154861,0.06,#0b4139,0.05,#265d7f,0.05,#316a91,0.02,#397599,0.02,#0c304e
9416,0.67,#010b0d,0.08,#4588ad,0.06,#144760,0.05,#255b7e,0.05,#0a4039,0.05,#316990,0.02,#0b304f,0.02,#377499
9417,0.66,#010b0d,0.09,#458aad,0.06,#144860,0.05,#0a4239,0.05,#255d7e,0.05,#316b90,0.02,#0b314e,0.02,#377699
9418,0.66,#010b0d,0.08,#468ab0,0.07,#144860,0.05,#316991,0.05,#0a4039,0.05,#255c7e,0.02,#39759c,0.02,#0b304e
9419,0.66,#010c0e,0.07,#164a62,0.07,#498fb3,0.06,#346d93,0.05,#285f81,0.05,#0b423b,0.03,#3d7a9f,0.02,#0c3250
9420,0.65,#010b0d,0.09,#4689ae,0.07,#15475f,0.05,#0b4139,0.05,#326a91,0.05,#255c7e,0.02,#0c304e,0.02,#39759a
9421,0.89,#050d11,0.04,#457985,0.02,#1c4560,0.02,#2d616c,0.01,#7ededb,0.0,#61b6c2,0.0,#569bb2,0.0,#236142
9422,0.9,#050c0f,0.04,#427780,0.02,#1c4463,0.02,#2b5f6f,0.01,#76d8d8,0.01,#529bb3,0.01,#5db7c4,0.0,#285c48
9423,0.89,#040b0e,0.04,#3f7378,0.03,#1b445b,0.01,#295e6a,0.01,#74c4bd,0.01,#4c9aa7,0.0,#68998f,0.0,#57b3b9
9424,0.89,#050c10,0.04,#457880,0.02,#2c606c,0.02,#1e4661,0.01,#7bdbda,0.01,#61b9c2,0.0,#549db1,0.0,#394a4b
9425,0.93,#040a0d,0.03,#417579,0.02,#2c5f69,0.01,#1d455f,0.01,#78dedb,0.0,#5eb8bf,0.0,#4f9ab0,0.0,#2a584b
9426,0.9,#040b0f,0.04,#41787c,0.02,#1a4461,0.01,#295f71,0.01,#76cac5,0.0,#59b6ba,0.0,#255b45,0.0,#374a49
9427,0.88,#050d12,0.05,#41757d,0.03,#1b4261,0.02,#2c5e6c,0.01,#75d5d7,0.01,#5199b0,0.0,#5db6c4,0.0,#255c42
9428,0.79,#040b10,0.07,#2e6676,0.05,#1d4760,0.04,#428192,0.03,#5fc4cb,0.01,#4d9cb1,0.01,#81eee8,0.0,#295752
9429,0.86,#01050e,0.04,#3f778b,0.04,#1d4660,0.03,#296374,0.01,#4e9ab0,0.01,#76e3df,0.01,#5bbec8,0.0,#365061
9430,0.86,#040a0d,0.04,#427c7b,0.04,#2d6263,0.02,#5ebec5,0.01,#1c485f,0.01,#2a5851,0.01,#79e3de,0.01,#53a0b1
9431,0.82,#050d11,0.07,#3f797d,0.04,#2e6065,0.03,#224760,0.02,#5ebfc7,0.01,#74dedc,0.01,#2a5851,0.01,#4d9eb2
9432,0.78,#060f15,0.08,#32676d,0.04,#1e4462,0.04,#498086,0.03,#62c3c8,0.02,#509eb1,0.01,#2a5851,0.0,#8bf6eb
