pic,percentage1,hex1,percentage2,hex2,percentage3,hex3,percentage4,hex4,percentage5,hex5,percentage6,hex6,percentage7,hex7,percentage8,hex8
172,0.39,#14191c,0.19,#c8c7b5,0.17,#7e8a94,0.12,#63717e,0.06,#455b6d,0.04,#324453,0.03,#979fa1,0.0,#a69796
173,0.35,#12181b,0.21,#788591,0.18,#c4c2b2,0.1,#616d7a,0.08,#445b6d,0.05,#314352,0.04,#949c9f,0.0,#a29292
174,0.32,#13191c,0.23,#c3c1b2,0.19,#758390,0.09,#606b77,0.07,#41596b,0.05,#2f414f,0.04,#919a9e,0.0,#9d9091
175,0.3,#14191d,0.26,#c6c5b4,0.18,#758490,0.08,#626c78,0.07,#425a6c,0.06,#929a9e,0.05,#304251,0.0,#a19191
176,0.31,#151a1e,0.27,#c5c4b4,0.19,#768491,0.09,#606c78,0.06,#415a6d,0.04,#314352,0.04,#929b9f,0.0,#9e9292
177,0.32,#151b1e,0.21,#c2c1b2,0.2,#768591,0.11,#5f6e7a,0.07,#425a6c,0.05,#324553,0.04,#919b9e,0.0,#9e9192
178,0.31,#161c1f,0.21,#768591,0.2,#c3c2b2,0.11,#606f7c,0.07,#425b6c,0.05,#314453,0.05,#939c9e,0.0,#54494f
179,0.31,#161c1f,0.25,#c4c3b3,0.16,#758490,0.1,#606d7a,0.08,#415a6b,0.06,#90999d,0.04,#314351,0.0,#9f8e8d
180,0.31,#161c20,0.27,#c6c5b4,0.16,#788691,0.08,#616d78,0.07,#425a6b,0.06,#314351,0.05,#929b9f,0.0,#a09191
181,0.32,#171d20,0.27,#c4c4b3,0.15,#778590,0.09,#5f6b77,0.07,#3f5768,0.05,#304350,0.05,#8f999d,0.0,#9e908f
182,0.32,#171d20,0.23,#c3c2b2,0.16,#758490,0.1,#5e6b78,0.08,#3f5768,0.05,#304250,0.05,#8d989d,0.0,#9c8f90
183,0.34,#171d20,0.21,#c2c1b2,0.17,#768591,0.11,#5e6c79,0.07,#40596a,0.05,#314451,0.04,#8e989d,0.0,#9c9090
184,0.33,#161d20,0.2,#c3c2b2,0.17,#748490,0.1,#5e6c78,0.08,#41596a,0.05,#8e989d,0.05,#314350,0.0,#53484d
185,0.29,#1b2028,0.24,#5b6a76,0.21,#445d6d,0.09,#30404f,0.09,#9e9f9c,0.06,#7e848b,0.01,#909799,0.01,#98908e
186,0.29,#1b2028,0.23,#5a6b77,0.22,#435d6e,0.09,#2f4150,0.09,#9da09d,0.06,#7d858c,0.01,#90989a,0.01,#99918f
187,0.29,#1b2028,0.25,#445e6f,0.2,#5c6c78,0.09,#2f4150,0.08,#9ea09d,0.06,#7e868c,0.02,#92999b,0.0,#56494e
188,0.29,#1b2028,0.25,#445f6e,0.19,#5c6c78,0.09,#2f4150,0.08,#9ea19d,0.07,#7d858c,0.02,#92999a,0.0,#56494e
189,0.94,#131315,0.03,#272e35,0.01,#3e4147,0.01,#2d363e,0.0,#392c2a,0.0,#6f7573,0.0,#4b5965,0.0,#393133
190,0.94,#131316,0.03,#252d35,0.01,#2b353e,0.01,#3b4147,0.01,#362b29,0.0,#6c7573,0.0,#485864,0.0,#58676d
191,0.92,#131316,0.04,#252c33,0.02,#2c363f,0.01,#414146,0.0,#392c29,0.0,#777471,0.0,#43525f,0.0,#70544f
192,0.92,#131316,0.04,#252c34,0.02,#2d3740,0.01,#484447,0.0,#87706b,0.0,#465461,0.0,#3d2d29,0.0,#765853
193,0.92,#131316,0.05,#252d35,0.02,#2f3a43,0.01,#4e4444,0.0,#90726b,0.0,#485663,0.0,#402f2c,0.0,#626b6f
194,0.97,#141518,0.01,#303b46,0.01,#6a5a58,0.0,#4e3c39,0.0,#3d4c59,0.0,#b6b4a3,0.0,#95756f,0.0,#524245
195,0.97,#151519,0.01,#323d4a,0.01,#71605e,0.0,#4f3e3b,0.0,#3f4f5d,0.0,#beb9a8,0.0,#9a7b74,0.0,#554446
196,0.97,#151519,0.01,#333f4b,0.01,#736360,0.0,#51403d,0.0,#c4bfad,0.0,#584747,0.0,#9d7e75,0.0,#425160
197,0.97,#141518,0.01,#70615e,0.01,#333e4a,0.0,#503f3b,0.0,#c5bfab,0.0,#41505e,0.0,#9d7e76,0.0,#554646
198,0.97,#151519,0.01,#726360,0.01,#34404b,0.0,#c0b9a8,0.0,#52413d,0.0,#40505e,0.0,#9e7f77,0.0,#56464a
199,0.97,#151518,0.01,#373f4a,0.01,#726360,0.0,#52413d,0.0,#c4bdab,0.0,#574747,0.0,#9f8077,0.0,#42515f
200,0.96,#151519,0.01,#3b404b,0.01,#746361,0.0,#54413f,0.0,#57474b,0.0,#c6beac,0.0,#a3847a,0.0,#41505d
201,0.95,#151518,0.02,#706866,0.02,#3d414c,0.0,#56484c,0.0,#c4beab,0.0,#54403e,0.0,#a1847b,0.0,#46515c
202,0.94,#141418,0.03,#6d6968,0.01,#3c414c,0.01,#b4b4a4,0.0,#54423f,0.0,#858e8a,0.0,#57474c,0.0,#455058
203,0.93,#141417,0.03,#6e6a69,0.01,#3d404b,0.01,#afb2a2,0.01,#858f8b,0.01,#55464b,0.0,#919b93,0.0,#54413e
204,0.92,#141317,0.03,#726e6d,0.02,#3e414d,0.02,#bdbfae,0.01,#96a097,0.01,#88918d,0.0,#574140,0.0,#5a494d
205,0.9,#141317,0.03,#716e6d,0.03,#babdac,0.02,#3d414c,0.01,#939d95,0.01,#86908c,0.0,#56413f,0.0,#58474b
206,0.77,#1b1e1f,0.12,#b1b3af,0.03,#5f5c66,0.02,#333c47,0.02,#4c3c38,0.01,#767d89,0.01,#9c7f8a,0.01,#3f4a58
207,0.8,#1c1d1f,0.11,#b2b3b0,0.03,#615c66,0.02,#343c48,0.01,#4e3d3a,0.01,#797e8a,0.01,#424b57,0.01,#9f818c
208,0.81,#1d1f20,0.09,#b5b7b2,0.03,#67616b,0.03,#373f4b,0.01,#80828d,0.01,#475260,0.01,#949aa0,0.01,#55403d
209,0.65,#0a171a,0.1,#7a919b,0.07,#67828f,0.06,#a2a8a5,0.04,#35586a,0.04,#5b626d,0.03,#223e4a,0.0,#4b444b
210,0.66,#0a181b,0.13,#708b97,0.06,#5f6b77,0.04,#385b6d,0.04,#a7aca7,0.03,#86989e,0.03,#264250,0.0,#514850
211,0.65,#0a171b,0.11,#79919b,0.06,#66818e,0.06,#a3a9a6,0.05,#36596a,0.04,#5b626c,0.04,#233e4b,0.0,#4d454c
212,0.82,#1e201f,0.08,#b6bbb7,0.04,#625e63,0.03,#374149,0.02,#4f413a,0.01,#424f58,0.0,#7d858f,0.0,#534648
213,0.79,#202322,0.11,#babfb8,0.04,#3a434b,0.03,#666165,0.01,#47545c,0.01,#55453d,0.01,#57474d,0.0,#99a6a8
214,0.78,#202321,0.12,#bdc1b9,0.04,#615b5f,0.03,#364049,0.02,#434d54,0.01,#51423b,0.01,#52414b,0.0,#584940
215,0.76,#212322,0.13,#bdc1b9,0.04,#655b60,0.03,#374048,0.02,#464e54,0.01,#53423c,0.01,#57424c,0.0,#959a9d
216,0.64,#0d1618,0.23,#d3cfbf,0.04,#716f77,0.03,#8a929c,0.03,#314553,0.01,#9ea6aa,0.01,#435c6c,0.0,#594d54
217,0.65,#0d1617,0.23,#d2cfbf,0.04,#717179,0.03,#8a959d,0.03,#324654,0.01,#9ea8aa,0.01,#445e6e,0.0,#5a4f56
218,0.65,#0d1618,0.23,#d2cfbf,0.03,#8a949d,0.03,#727078,0.03,#334754,0.01,#9fa7aa,0.01,#465e6e,0.0,#5b4f56
219,0.65,#0d1618,0.23,#d2cfbf,0.04,#717079,0.03,#88939d,0.03,#324654,0.01,#9da6a9,0.01,#445c6c,0.0,#594d54
220,0.67,#1a1613,0.13,#505961,0.07,#403126,0.04,#304b56,0.03,#84959b,0.03,#65838d,0.02,#4d4234,0.02,#557481
221,0.69,#1c1815,0.11,#555c63,0.05,#354f5a,0.05,#6f8b93,0.03,#597682,0.03,#453529,0.03,#8f9ca0,0.01,#504435
222,0.66,#1d1915,0.12,#565f65,0.05,#35505b,0.05,#718c95,0.05,#919fa3,0.03,#46352a,0.03,#5b7985,0.01,#504536
223,0.65,#1d1916,0.13,#576269,0.05,#46372d,0.05,#90a0a4,0.04,#35525e,0.03,#637f8a,0.03,#74919a,0.01,#2e3e48
224,0.64,#1c1916,0.12,#576167,0.06,#738e97,0.06,#36515c,0.05,#92a1a5,0.03,#47372c,0.03,#5d7a86,0.01,#514637
225,0.62,#191717,0.1,#646d74,0.09,#435e6b,0.08,#758d97,0.05,#38454f,0.04,#c8c0b5,0.03,#8ea1a8,0.0,#594850
226,0.58,#131516,0.19,#d5d2c2,0.08,#687379,0.06,#788c97,0.05,#425f6b,0.02,#304651,0.01,#94a1a7,0.0,#ac847e
227,0.53,#131618,0.36,#cdcdbf,0.06,#6a6d71,0.02,#46565d,0.02,#858a92,0.01,#38474e,0.0,#9199a0,0.0,#a6817c
228,0.56,#cdcfc0,0.39,#161a1d,0.03,#746c6f,0.01,#8f8c91,0.01,#3e4750,0.0,#49545b,0.0,#aa827e,0.0,#5d4240
229,0.7,#cccfc1,0.24,#181d22,0.04,#767073,0.01,#3c4751,0.01,#8b8e93,0.0,#485661,0.0,#aa8680,0.0,#5d4341
230,0.78,#cbcfc1,0.16,#171d23,0.04,#747074,0.01,#7e8c95,0.01,#3a4752,0.0,#9d9394,0.0,#455865,0.0,#574c52
231,0.8,#cccfc1,0.14,#181f26,0.03,#737176,0.01,#3b4854,0.01,#7b8c97,0.01,#9d9596,0.0,#465967,0.0,#574d55
232,0.8,#cccfc1,0.13,#181f26,0.03,#757176,0.01,#3b4754,0.01,#838e96,0.0,#a09696,0.0,#4a5b66,0.0,#5a4e55
233,0.8,#cccfc1,0.13,#192027,0.04,#777378,0.01,#3c4956,0.01,#848f97,0.01,#a29998,0.0,#4b5c68,0.0,#5a5058
234,0.8,#cccfc1,0.13,#181f26,0.03,#757276,0.01,#3b4753,0.01,#878e95,0.01,#4a5a65,0.0,#a29495,0.0,#989d9a
235,0.8,#cdcfc1,0.13,#192027,0.04,#777277,0.01,#3c4855,0.01,#898f96,0.0,#4b5c68,0.0,#a49695,0.0,#5c4f57
236,0.8,#cdd0c1,0.13,#192028,0.04,#777276,0.01,#3c4855,0.01,#858e96,0.0,#a19696,0.0,#4a5a67,0.0,#594e56
237,0.8,#cdcfc1,0.13,#192028,0.04,#777276,0.01,#3d4854,0.01,#868e96,0.0,#a39696,0.0,#495b68,0.0,#5c4f57
238,0.79,#cdcfc1,0.13,#192027,0.05,#777175,0.01,#3a4653,0.01,#898e94,0.01,#485965,0.0,#a59695,0.0,#5a4d55
239,0.78,#cdcfc1,0.14,#1a2027,0.05,#777175,0.02,#3c4854,0.01,#8b8f94,0.01,#4a5b67,0.0,#a59595,0.0,#5b4f57
240,0.77,#cdd0c1,0.14,#1a2027,0.05,#787275,0.02,#3c4854,0.01,#8c9095,0.01,#4a5b67,0.0,#a79796,0.0,#ac8882
241,0.76,#cdcfc1,0.15,#1a2127,0.05,#797275,0.02,#3e4854,0.01,#8e9195,0.01,#4b5b67,0.0,#a89796,0.0,#5d4f55
242,0.74,#cdcfc1,0.16,#1b2127,0.05,#7a7275,0.02,#3f4954,0.01,#899096,0.01,#4a5a66,0.01,#a59796,0.0,#ac8882
243,0.73,#cecfc1,0.17,#1b2127,0.05,#797174,0.02,#3d4853,0.01,#8c8f94,0.01,#4a5964,0.0,#a69593,0.0,#ac8781
244,0.71,#cecfc1,0.19,#1c2228,0.05,#787073,0.02,#3c4752,0.01,#8b8f94,0.01,#a49594,0.01,#495864,0.0,#a98680
245,0.69,#cecfc0,0.2,#1b2127,0.06,#786f72,0.02,#3c4752,0.01,#8d8f93,0.01,#495862,0.0,#a89594,0.0,#ab8681
246,0.68,#cdcfc0,0.22,#1c2227,0.06,#797174,0.02,#3b4753,0.01,#8d9094,0.01,#485762,0.0,#ab8781,0.0,#a69695
247,0.67,#cecfc1,0.23,#1c2228,0.06,#7a7175,0.02,#3d4854,0.01,#8f9196,0.01,#4a5964,0.0,#a99695,0.0,#ae8a84
248,0.66,#cecfc0,0.24,#1c2227,0.06,#7a7174,0.02,#3d4853,0.01,#8e9195,0.01,#4a5964,0.0,#a79695,0.0,#ab8983
249,0.66,#cecfc0,0.25,#1c2227,0.06,#797074,0.01,#3d4854,0.01,#8e9094,0.01,#4a5862,0.0,#a69695,0.0,#ab8883
250,0.65,#cdcfc0,0.25,#1c2127,0.06,#776f73,0.02,#3d4954,0.01,#8c8f94,0.01,#a49695,0.0,#485864,0.0,#a68580
251,0.64,#cecfc0,0.26,#1c2228,0.06,#797175,0.01,#3d4955,0.01,#8c9196,0.01,#4a5863,0.01,#a59796,0.01,#a88985
252,0.64,#cecfc0,0.26,#1c2228,0.06,#7b7376,0.01,#3e4a55,0.01,#909396,0.01,#4a5965,0.0,#a79796,0.0,#ae8a85
253,0.64,#cecfc0,0.25,#1c2227,0.06,#797175,0.02,#3d4954,0.01,#8d9196,0.01,#a49797,0.01,#4a5a65,0.0,#a98884
254,0.64,#cdcec0,0.25,#1c2227,0.07,#787175,0.01,#3c4854,0.01,#8a8f95,0.01,#495964,0.01,#a49494,0.0,#a68885
255,0.63,#cecfc0,0.25,#1c2227,0.07,#7b7276,0.02,#3d4854,0.02,#939295,0.01,#4d5a65,0.0,#ab9595,0.0,#9e9f9d
256,0.62,#cecfc0,0.26,#1c2126,0.07,#787074,0.02,#3b4753,0.01,#919194,0.01,#4a5863,0.01,#a79594,0.0,#aa8783
257,0.61,#cecec0,0.27,#1b2126,0.07,#777074,0.02,#3a4754,0.01,#8e8f94,0.01,#a59494,0.01,#495863,0.0,#a78682
258,0.6,#cecec0,0.27,#1b2126,0.07,#797176,0.02,#3d4854,0.01,#929094,0.01,#4a5965,0.01,#a89495,0.0,#ac8783
259,0.6,#cecebf,0.28,#1b2025,0.07,#776f74,0.02,#3a4652,0.02,#908e92,0.01,#4a5964,0.0,#a89192,0.0,#5c4d52
260,0.59,#cecebf,0.29,#1b2025,0.07,#766e73,0.02,#8e8e92,0.02,#3a4651,0.01,#485762,0.0,#a69191,0.0,#ab8681
261,0.57,#cecebf,0.3,#1b2025,0.08,#797175,0.02,#919195,0.02,#3c4853,0.01,#4a5864,0.01,#a89595,0.0,#ab8783
262,0.56,#cdcebf,0.31,#1b2024,0.08,#787175,0.02,#909094,0.02,#3b4752,0.01,#4a5964,0.0,#ab9594,0.0,#ac8882
263,0.55,#cecebf,0.32,#1b2125,0.08,#7c7478,0.02,#929498,0.01,#3e4a54,0.01,#4c5a63,0.0,#9da09f,0.0,#af8c85
264,0.56,#cdcebf,0.31,#1b2024,0.08,#767074,0.02,#8d8d91,0.01,#3d4952,0.01,#4a5963,0.0,#9a9c9c,0.0,#a89292
265,0.54,#cecebf,0.32,#1a2025,0.08,#777276,0.02,#8e9094,0.01,#999ea1,0.01,#414a52,0.01,#4b5963,0.0,#ad8983
266,0.54,#cdcdbf,0.33,#1a2023,0.08,#797478,0.02,#8e9195,0.01,#4b5963,0.01,#404b53,0.0,#999e9f,0.0,#ac8a84
267,0.54,#cecdbf,0.32,#1b2024,0.09,#777378,0.02,#8c9197,0.01,#495965,0.01,#424b53,0.01,#a59896,0.01,#99a0a3
268,0.53,#cdcdbe,0.31,#1a2024,0.08,#777277,0.03,#8c8e93,0.02,#999da1,0.01,#4b5963,0.01,#3f4851,0.0,#a89492
269,0.5,#cecdbf,0.32,#1b2024,0.09,#787478,0.04,#909298,0.01,#414b53,0.01,#4b5a65,0.01,#9ba1a4,0.01,#a89997
270,0.49,#cccbbd,0.35,#1a1f22,0.1,#757276,0.03,#8a8e94,0.01,#3f4951,0.01,#485760,0.01,#969ca0,0.0,#a29493
271,0.45,#161a1c,0.41,#cccbbd,0.08,#737175,0.03,#8d8e93,0.01,#4a5861,0.01,#414950,0.01,#a59492,0.0,#989c9e
272,0.5,#15191b,0.36,#cccbbc,0.09,#6f6f73,0.02,#8a8e94,0.01,#3d474f,0.01,#47565f,0.01,#949b9f,0.0,#a09393
273,0.46,#161a1c,0.36,#cccabc,0.1,#717074,0.03,#8b8d92,0.02,#4a575e,0.01,#3b474e,0.01,#989c9e,0.0,#aa837d
274,0.54,#14181a,0.31,#cccabc,0.08,#717074,0.02,#8d8e92,0.02,#48575e,0.02,#374550,0.01,#9a9ea0,0.0,#aa857f
275,0.55,#14181a,0.29,#cccbbd,0.09,#717175,0.04,#8d8f94,0.01,#4b5960,0.01,#414950,0.01,#9a9fa3,0.0,#ac9592
276,0.54,#141719,0.3,#cac8bb,0.1,#6f6f73,0.03,#888c93,0.02,#929aa0,0.01,#48565c,0.01,#40484f,0.0,#a19191
277,0.51,#15191b,0.3,#cbc9bc,0.1,#707075,0.04,#8c8e94,0.02,#4a585f,0.01,#3d484f,0.01,#979da2,0.0,#a79392
278,0.42,#191d20,0.34,#c8c6b9,0.13,#6b6c72,0.04,#86898f,0.03,#46555d,0.02,#38454e,0.02,#929aa0,0.01,#9f8e8f
279,0.32,#c6c4b7,0.31,#1b2023,0.13,#6c6f74,0.09,#969ea3,0.08,#888c92,0.04,#48585f,0.03,#394750,0.0,#a39190
280,0.31,#1b2123,0.28,#c7c4b7,0.14,#6e7076,0.11,#989fa4,0.09,#888d94,0.05,#495960,0.03,#394751,0.0,#a59291
281,0.31,#1b2022,0.25,#c7c3b6,0.14,#6d6f75,0.11,#98a0a4,0.11,#878c94,0.05,#495960,0.03,#39474f,0.0,#a89390
282,0.32,#1b2122,0.25,#c5c2b5,0.14,#6c7075,0.1,#878d94,0.1,#97a0a4,0.05,#495960,0.03,#384750,0.0,#a69391
283,0.32,#1b2022,0.24,#c5c1b5,0.14,#6c6f74,0.12,#878d93,0.1,#98a0a4,0.05,#495960,0.04,#39474e,0.0,#a79391
284,0.32,#1b2022,0.24,#c4c0b4,0.15,#6d7075,0.1,#878d94,0.1,#98a0a4,0.05,#49595f,0.03,#384750,0.0,#a69390
285,0.33,#1b2122,0.24,#c4c1b5,0.15,#6d7075,0.11,#888e94,0.09,#98a0a4,0.05,#49595f,0.03,#394850,0.01,#a59491
286,0.32,#1b2022,0.26,#c1beb3,0.15,#6a6e73,0.1,#858b92,0.09,#959ea2,0.05,#46575d,0.03,#37454d,0.0,#a3918f
287,0.33,#1b2122,0.24,#c2bfb4,0.15,#6c7075,0.1,#969ea2,0.1,#868c93,0.05,#48595f,0.03,#38464f,0.0,#a59290
288,0.69,#111415,0.14,#725f5d,0.09,#af978f,0.04,#9a7d76,0.02,#50403a,0.01,#9c8280,0.01,#3c5058,0.01,#343e45
289,0.68,#111415,0.14,#705e5b,0.1,#ae968f,0.03,#997c75,0.02,#50403a,0.01,#9b817e,0.01,#323d44,0.01,#3b5059
290,0.68,#101314,0.14,#6a5957,0.12,#a9908a,0.02,#91746e,0.01,#4c3c36,0.01,#27373f,0.01,#3a4c53,0.01,#927878
291,0.67,#101314,0.14,#6d5b59,0.11,#ac948d,0.02,#957871,0.02,#987d7a,0.02,#293840,0.01,#4e3e38,0.01,#3c4e56
292,0.68,#111314,0.14,#705d5b,0.11,#ac948d,0.02,#977a73,0.01,#503f39,0.01,#997e7b,0.01,#3d4d54,0.01,#2f3b42
293,0.49,#252f38,0.26,#364655,0.09,#d9d5c5,0.05,#475969,0.05,#696d7d,0.05,#858896,0.0,#9d9fa6,0.0,#575262
294,0.52,#252f38,0.23,#364654,0.1,#d8d5c5,0.05,#475867,0.05,#686d7c,0.05,#848695,0.0,#9b9da5,0.0,#57505e
295,0.52,#27313a,0.22,#374755,0.1,#d8d4c5,0.06,#465868,0.05,#6a6e7e,0.05,#868897,0.0,#9c9da4,0.0,#555061
296,0.49,#26313b,0.2,#364554,0.12,#818797,0.06,#686f7f,0.06,#435565,0.06,#d4d2c4,0.0,#949aa7,0.0,#544c57
297,0.47,#232c35,0.21,#344452,0.12,#616c7b,0.1,#7a8294,0.07,#415261,0.04,#cccbc0,0.0,#9096a0,0.0,#574b54
298,0.46,#1f252b,0.17,#798192,0.16,#33414e,0.15,#636a77,0.05,#43525f,0.01,#c2c2bc,0.0,#8b92a0,0.0,#534551
299,0.23,#495967,0.19,#7b8393,0.16,#16181c,0.16,#687587,0.12,#34434f,0.12,#5c6a7a,0.02,#293640,0.0,#3f2f31
300,0.62,#636f7f,0.16,#526372,0.1,#17191d,0.09,#3e4c58,0.02,#2b373f,0.01,#485969,0.0,#283035,0.0,#262e38
301,0.63,#636f7f,0.21,#556575,0.09,#141519,0.05,#44525e,0.02,#4d5b6a,0.01,#2c3943,0.0,#28303a,0.0,#37302c
302,0.78,#636f80,0.1,#536372,0.07,#131417,0.03,#445361,0.02,#4b5b6a,0.0,#2b3640,0.0,#282f3b,0.0,#2b3236
303,0.61,#6a7485,0.19,#5b6979,0.1,#141519,0.06,#425360,0.02,#4f606f,0.02,#2e3c46,0.0,#28323c,0.0,#2d3638
304,0.67,#6c7687,0.17,#121316,0.07,#586879,0.06,#3f4f5c,0.02,#2d3b46,0.01,#4f6071,0.0,#28323d,0.0,#6b5158
305,0.51,#767d8e,0.24,#131418,0.1,#626f80,0.08,#455462,0.03,#586778,0.03,#313f4b,0.01,#2a3540,0.0,#3d2e2f
306,0.47,#7a8192,0.25,#131418,0.1,#687385,0.07,#485766,0.07,#5f6c7d,0.03,#344350,0.01,#2c3844,0.0,#443335
307,0.35,#1b1d26,0.18,#868f9a,0.15,#697380,0.13,#3e4656,0.12,#d5d3c6,0.04,#4b5766,0.02,#969da5,0.0,#5b4852
308,0.36,#1b1d26,0.16,#687380,0.15,#858e9a,0.14,#3e4756,0.13,#d6d4c6,0.04,#4b5969,0.01,#989fa7,0.0,#5c4a54
309,0.35,#1b1d26,0.19,#838d99,0.15,#687481,0.14,#3d4555,0.11,#d5d3c6,0.05,#4b5867,0.01,#969da5,0.0,#5b4752
310,0.38,#1c1e26,0.22,#687481,0.13,#3d4655,0.13,#828d99,0.09,#d4d3c6,0.05,#4c5b69,0.0,#979fa6,0.0,#5d4953
311,0.39,#1d1f28,0.24,#687581,0.13,#3e4655,0.1,#848e99,0.08,#d5d3c6,0.05,#4b5b69,0.0,#979ea4,0.0,#57424a
312,0.39,#1c1e26,0.21,#687480,0.15,#3d4553,0.13,#818b97,0.08,#d5d4c6,0.03,#4b5a69,0.0,#979fa6,0.0,#5c4a52
313,0.4,#1d1f27,0.23,#687480,0.15,#3d4654,0.08,#d6d4c6,0.08,#818b96,0.05,#4d5c6a,0.0,#5d4952,0.0,#9ba2a6
314,0.43,#1f222a,0.26,#687582,0.12,#3d4654,0.06,#818c97,0.06,#d3d2c5,0.06,#4c5c6a,0.0,#5d4a54,0.0,#574149
315,0.42,#1f2129,0.28,#65737f,0.13,#3d4552,0.09,#7f8a96,0.05,#4a5a68,0.03,#cfcfc4,0.0,#5d4952,0.0,#574148
316,0.46,#20222a,0.28,#64727f,0.11,#3c4451,0.08,#7c8894,0.05,#4a5a68,0.03,#cfcfc4,0.0,#5b4851,0.0,#553f45
317,0.46,#1f222a,0.28,#62707d,0.11,#3b4350,0.06,#7c8793,0.05,#485764,0.02,#cecec4,0.0,#8f99a2,0.0,#5a474f
318,0.48,#20222a,0.31,#61707c,0.08,#3b4350,0.06,#485765,0.04,#7a8692,0.02,#cbccc3,0.0,#58464f,0.0,#543e45
319,0.5,#20222a,0.31,#606f7b,0.08,#4a5866,0.07,#3b4452,0.02,#798692,0.02,#cdcdc3,0.0,#543f45,0.0,#5a4751
320,0.53,#21242c,0.25,#606e7b,0.1,#4a5867,0.09,#3c4553,0.02,#cecdc3,0.01,#7a8693,0.0,#5b4851,0.0,#563f46
321,0.55,#21232b,0.23,#5c6b78,0.11,#3a4250,0.08,#485664,0.01,#cbcbc2,0.01,#76828f,0.0,#5a464f,0.0,#523c43
322,0.57,#20232b,0.25,#5c6a78,0.1,#495766,0.07,#3b4554,0.0,#c1c2bd,0.0,#5d4852,0.0,#543e46,0.0,#898e95
323,0.34,#191921,0.2,#c1c3bf,0.15,#728494,0.14,#636f7e,0.09,#394155,0.08,#48596e,0.01,#969ca4,0.0,#5a4655
324,0.34,#191821,0.2,#c1c2be,0.17,#616e7e,0.13,#718494,0.08,#384054,0.06,#46576b,0.01,#8c96a1,0.0,#564654
325,0.34,#191821,0.21,#c1c2be,0.16,#606d7d,0.13,#718495,0.08,#384154,0.07,#47576c,0.01,#9399a1,0.0,#9f9094
326,0.34,#191921,0.2,#c1c3be,0.17,#606e7e,0.13,#748595,0.09,#394255,0.06,#47586d,0.01,#959ca4,0.0,#574756
327,0.35,#1a1922,0.19,#c2c3bf,0.14,#728495,0.14,#626f7f,0.08,#384154,0.08,#495b6f,0.01,#979ba2,0.0,#5c4654
328,0.35,#1a1921,0.19,#c2c3be,0.15,#728594,0.14,#626f7e,0.08,#394154,0.08,#4a5c70,0.01,#999ca2,0.0,#5c4755
329,0.36,#1a1a22,0.19,#c1c2be,0.17,#626f80,0.13,#718596,0.08,#47586d,0.07,#384054,0.01,#92969f,0.0,#584552
330,0.35,#191922,0.18,#c1c2be,0.16,#708394,0.13,#626e7e,0.1,#495b70,0.07,#384054,0.01,#989aa2,0.0,#5a4654
331,0.35,#191922,0.18,#c0c1bd,0.16,#6f8293,0.13,#616d7d,0.09,#48596e,0.08,#384054,0.01,#9498a1,0.0,#594553
332,0.35,#1a1a23,0.19,#c2c3bf,0.15,#6f8395,0.12,#656f7f,0.11,#4a5c72,0.07,#394155,0.02,#989aa1,0.0,#5d4352
333,0.34,#1a1922,0.2,#c1c3be,0.15,#6f8294,0.12,#636e7e,0.1,#495a6f,0.08,#394154,0.01,#9699a0,0.0,#5b4654
334,0.34,#191922,0.2,#c1c3bf,0.15,#708394,0.13,#626e7e,0.09,#485a6f,0.08,#394155,0.01,#969aa2,0.0,#5b4754
335,0.41,#242b36,0.16,#c5c5bd,0.13,#606d7f,0.12,#3d485a,0.1,#808998,0.06,#4b5d71,0.02,#96a0a9,0.0,#a0979e
336,0.42,#242b35,0.16,#c5c5bd,0.12,#626e7f,0.11,#3d4859,0.09,#7f8997,0.08,#4c5d70,0.02,#959fa8,0.0,#9f969d
337,0.41,#242b35,0.16,#c4c5bd,0.12,#626f80,0.11,#3d485a,0.09,#7f8998,0.08,#4c5d70,0.02,#959fa8,0.0,#9f969d
338,0.42,#242b35,0.16,#c4c5bd,0.13,#616e7f,0.11,#3d4859,0.09,#7f8997,0.07,#4b5d70,0.02,#959fa7,0.0,#a0959c
339,0.41,#242b34,0.16,#c4c5bd,0.12,#3c4758,0.12,#606d7e,0.1,#7e8896,0.07,#4b5d70,0.02,#959fa7,0.0,#a0969c
340,0.41,#242a34,0.16,#c5c5bd,0.13,#616d7e,0.12,#3d4758,0.09,#7f8997,0.07,#4b5d70,0.02,#959fa8,0.0,#a0969d
341,0.42,#242b35,0.16,#c4c4bd,0.13,#626e7f,0.11,#3d4859,0.09,#808997,0.07,#4b5d6f,0.02,#959ea7,0.0,#9f969d
342,0.41,#242b35,0.16,#c4c5bd,0.12,#606d7e,0.11,#3d4859,0.1,#7f8997,0.07,#4b5d70,0.02,#959fa8,0.0,#9f969d
343,0.41,#242b35,0.16,#c4c4bd,0.12,#616e7f,0.12,#3d4759,0.1,#7f8897,0.08,#4c5d71,0.02,#959fa8,0.0,#a0969e
344,0.41,#242b35,0.16,#c5c5bd,0.13,#606d7e,0.12,#3d4759,0.1,#7e8897,0.07,#4b5d70,0.02,#969fa8,0.0,#a0959d
345,0.41,#242b36,0.17,#c4c4bd,0.14,#606d7f,0.11,#3d485a,0.09,#7f8998,0.06,#4b5c70,0.02,#959ea8,0.0,#9e969e
346,0.41,#242b35,0.16,#c5c5bd,0.13,#616e7f,0.11,#3d4859,0.09,#808a98,0.07,#4b5d70,0.02,#959fa8,0.0,#a1969d
